price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod,,,
1967,0.64,62.1,56,5.5,5.55,3.43,Ideal,D,SI1,1,6,ok,no,ok
1983,0.58,62.1,56,5.32,5.38,3.32,Ideal,F,VS1,3,4,ok,no,ok
1985,0.54,62.1,56,5.19,5.22,3.23,Ideal,G,VVS2,4,3,ok,no,ok
2088,0.58,62.1,56,5.38,5.32,3.32,Ideal,F,VS1,3,4,ok,ok,ok
2097,0.56,62.1,56,5.32,5.28,3.29,Ideal,F,VS1,3,4,ok,ok,ok
2156,0.63,62.1,56,5.54,5.51,3.43,Ideal,E,VS2,2,5,ok,ok,ok
2167,0.61,62.1,56,5.42,5.44,3.37,Ideal,G,VS1,4,4,ok,ok,ok
2175,0.53,62.1,56,5.15,5.22,3.22,Ideal,F,VVS2,3,3,ok,ok,ok
2205,0.63,62.1,56,5.49,5.52,3.42,Ideal,E,VS2,2,5,ok,ok,ok
2276,0.73,62.1,56,5.77,5.8,3.59,Ideal,F,SI2,3,7,ok,ok,ok
2277,0.79,62.1,56,5.92,5.97,3.69,Ideal,I,SI2,6,7,ok,ok,ok
2306,0.71,62.1,56,5.68,5.72,3.54,Ideal,I,VS1,6,4,ok,ok,ok
2327,0.71,62.1,56,5.72,5.68,3.54,Ideal,I,VS1,6,4,ok,ok,ok
2339,0.57,62.1,56,5.31,5.35,3.31,Ideal,F,VVS2,3,3,ok,ok,ok
2353,0.7,62.1,56,5.65,5.71,3.53,Ideal,I,VVS2,6,3,ok,ok,ok
1103,0.56,61.8,57,5.28,5.33,3.28,Ideal,F,SI2,3,7,no,no,ok
2359,0.55,62.1,56,5.25,5.28,3.27,Ideal,F,VVS1,3,2,ok,ok,ok
2367,0.7,62.1,56,5.68,5.72,3.54,Ideal,I,VVS2,6,3,ok,ok,ok
2440,0.74,62.1,56,5.75,5.82,3.59,Ideal,I,VS1,6,4,ok,ok,ok
2453,0.7,62.1,56,5.65,5.68,3.52,Ideal,E,SI2,2,7,ok,ok,ok
2455,0.81,62.1,56,5.94,5.97,3.7,Ideal,J,VS2,7,5,ok,ok,ok
2467,0.73,62.1,56,5.74,5.79,3.58,Ideal,E,SI2,2,7,ok,ok,ok
2475,0.7,62.1,56,5.68,5.65,3.52,Ideal,E,SI2,2,7,ok,ok,ok
1814,0.56,62.1,57,5.29,5.28,3.28,Ideal,F,VS2,3,5,ok,no,ok
1822,0.69,62.1,57,5.65,5.62,3.5,Ideal,H,SI1,5,6,ok,no,ok
1866,0.6,62.1,57,5.39,5.37,3.34,Ideal,F,VS2,3,5,ok,no,ok
1928,0.7,62.1,57,5.67,5.64,3.52,Ideal,F,I1,3,8,ok,no,ok
1963,0.56,62.1,57,5.25,5.28,3.27,Ideal,D,VS2,1,5,ok,no,ok
1991,0.64,62.1,57,5.52,5.49,3.42,Ideal,D,SI1,1,6,ok,no,ok
2004,0.54,62.1,57,5.19,5.22,3.23,Ideal,D,VS1,1,4,ok,ok,ok
2066,0.56,62.1,57,5.28,5.25,3.27,Ideal,D,VS2,1,5,ok,ok,ok
2079,0.7,62.1,57,5.66,5.71,3.53,Ideal,I,SI2,6,7,ok,ok,ok
2155,0.73,62.1,57,5.75,5.71,3.56,Ideal,E,SI2,2,7,ok,ok,ok
2241,0.72,62.1,57,5.72,5.75,3.56,Ideal,F,SI2,3,7,ok,ok,ok
2270,0.71,62.1,57,5.72,5.64,3.53,Ideal,I,VS2,6,5,ok,ok,ok
2278,0.75,62.1,57,5.81,5.85,3.62,Ideal,E,SI2,2,7,ok,ok,ok
2287,0.34,62.1,57,4.46,4.52,2.79,Ideal,D,IF,1,1,ok,ok,ok
2324,0.61,62.1,57,5.41,5.47,3.38,Ideal,E,VS1,2,4,ok,ok,ok
2346,0.34,62.1,57,4.52,4.46,2.79,Ideal,D,IF,1,1,ok,ok,ok
2398,0.7,62.1,57,5.69,5.71,3.54,Ideal,I,VS1,6,4,ok,ok,ok
2398,0.7,62.1,57,5.65,5.69,3.52,Ideal,F,SI2,3,7,ok,ok,ok
2429,0.8,62.1,57,5.95,6.03,3.72,Ideal,G,SI2,4,7,ok,ok,ok
2083,0.7,62.1,58,5.68,5.72,3.54,Ideal,I,SI1,6,6,ok,ok,ok
2276,0.7,62.1,58,5.63,5.68,3.51,Ideal,I,VVS2,6,3,ok,ok,ok
2276,0.7,62.1,58,5.67,5.69,3.53,Ideal,G,SI1,4,6,ok,ok,ok
1356,0.58,63.4,57,5.29,5.34,3.37,Ideal,D,SI2,1,7,ok,no,ok
1359,0.58,62.4,58,5.32,5.35,3.33,Ideal,E,SI2,2,7,ok,no,ok
1392,0.58,61.4,57.1,5.36,5.38,3.3,Ideal,E,SI2,2,7,ok,no,ok
1401,0.58,62.3,54,5.36,5.39,3.35,Ideal,F,SI1,3,6,ok,no,ok
2347,0.72,62.1,58,5.74,5.72,3.57,Ideal,I,VS2,6,5,ok,ok,ok
2139,0.72,62.1,59,5.71,5.76,3.56,Ideal,G,SI2,4,7,ok,ok,ok
2315,0.71,62.1,59,5.73,5.7,3.55,Ideal,I,VS2,6,5,ok,ok,ok
2389,0.76,62.1,59,5.81,5.84,3.62,Ideal,G,SI2,4,7,ok,ok,ok
1723,0.56,62.1,57,5.28,5.29,3.28,Ideal,F,VS2,3,5,ok,no,ok
1745,0.56,62.1,57,5.26,5.3,3.27,Ideal,H,VVS2,5,3,ok,no,ok
1766,0.5,62.1,57,5.06,5.09,3.15,Ideal,G,VVS2,4,3,ok,no,ok
1774,0.52,62.1,57,5.13,5.17,3.2,Ideal,D,VS2,1,5,ok,no,ok
1812,0.53,62.1,57,5.16,5.21,3.22,Ideal,F,VS1,3,4,ok,no,ok
1813,0.53,62.1,57,5.18,5.16,3.21,Ideal,G,VS1,4,4,ok,no,ok
1835,0.52,62.1,57,5.13,5.15,3.19,Ideal,G,VVS2,4,3,ok,no,ok
1868,0.52,62.1,57,5.17,5.13,3.2,Ideal,D,VS2,1,5,ok,no,ok
1908,0.53,62.1,57,5.21,5.16,3.22,Ideal,F,VS1,3,4,ok,no,ok
1911,0.52,62.1,57,5.13,5.17,3.2,Ideal,G,VVS2,4,3,ok,no,ok
1914,0.52,62.1,57,5.13,5.2,3.21,Ideal,D,VS1,1,4,ok,no,ok
1932,0.52,62.1,57,5.15,5.13,3.19,Ideal,G,VVS2,4,3,ok,no,ok
1956,0.52,62.1,57,5.13,5.16,3.19,Ideal,H,IF,5,1,ok,no,ok
2012,0.52,62.1,57,5.17,5.13,3.2,Ideal,G,VVS2,4,3,ok,ok,ok
2372,0.53,62.1,57,5.16,5.21,3.22,Ideal,G,IF,4,1,ok,ok,ok
1844,0.51,62.1,58,5.09,5.12,3.17,Ideal,G,VVS2,4,3,ok,no,ok
1960,0.5,62.1,58,5.07,5.11,3.16,Ideal,F,VVS2,3,3,ok,no,ok
1859,0.51,62.2,53.4,5.11,5.15,3.19,Ideal,G,VVS2,4,3,ok,no,ok
2260,0.56,62.2,54.3,5.26,5.29,3.28,Ideal,F,VVS2,3,3,ok,ok,ok
1279,0.56,61.4,57,5.3,5.33,3.26,Ideal,F,SI2,3,7,no,no,ok
2033,0.5,62.2,54.4,5.07,5.11,3.16,Ideal,D,VS1,1,4,ok,ok,ok
1280,0.56,61.9,57,5.29,5.31,3.28,Ideal,J,VS2,7,5,no,no,ok
1810,0.51,62.2,55,5.15,5.17,3.21,Ideal,D,VS1,1,4,ok,no,ok
1819,0.56,62.2,55,5.27,5.31,3.29,Ideal,G,VS1,4,4,ok,no,ok
1847,0.54,62.2,55,5.24,5.21,3.25,Ideal,E,VS2,2,5,ok,no,ok
1865,0.5,62.2,55,5.09,5.14,3.18,Ideal,G,VVS1,4,2,ok,no,ok
1624,0.5,61.4,57,5.08,5.11,3.13,Ideal,E,VS2,2,5,ok,no,ok
1632,0.5,61.4,57,5.16,5.13,3.16,Ideal,F,VS2,3,5,ok,no,ok
1656,0.51,61.4,57,5.13,5.16,3.16,Ideal,E,VS2,2,5,ok,no,ok
1868,0.54,62.2,55,5.22,5.27,3.26,Ideal,G,VVS2,4,3,ok,no,ok
1872,0.52,62.2,55,5.18,5.14,3.21,Ideal,F,VS1,3,4,ok,no,ok
1883,0.5,62.2,55,5.09,5.11,3.17,Ideal,G,VVS1,4,2,ok,no,ok
1908,0.53,62.2,55,5.22,5.17,3.23,Ideal,F,VS1,3,4,ok,no,ok
1915,0.56,62.2,55,5.31,5.27,3.29,Ideal,G,VS1,4,4,ok,no,ok
1998,0.51,62.2,55,5.12,5.11,3.18,Ideal,F,VVS2,3,3,ok,no,ok
1809,0.53,62.2,56,5.17,5.18,3.22,Ideal,D,VS2,1,5,ok,no,ok
1815,0.52,62.2,56,5.15,5.11,3.19,Ideal,E,VS2,2,5,ok,no,ok
1822,0.52,62.2,56,5.13,5.16,3.2,Ideal,D,VS2,1,5,ok,no,ok
1827,0.51,62.2,56,5.09,5.13,3.18,Ideal,G,VVS2,4,3,ok,no,ok
1842,0.5,62.2,56,5.08,5.11,3.17,Ideal,G,VVS2,4,3,ok,no,ok
1857,0.53,62.2,56,5.16,5.19,3.22,Ideal,D,VS2,1,5,ok,no,ok
1897,0.5,62.2,56,5.08,5.11,3.17,Ideal,G,VVS1,4,2,ok,no,ok
1906,0.52,62.2,56,5.13,5.16,3.2,Ideal,G,VVS2,4,3,ok,no,ok
1919,0.52,62.2,56,5.16,5.13,3.2,Ideal,D,VS2,1,5,ok,no,ok
1956,0.53,62.2,56,5.19,5.16,3.22,Ideal,D,VS2,1,5,ok,no,ok
1966,0.5,62.2,56,5.1,5.12,3.18,Ideal,G,VVS1,4,2,ok,no,ok
1966,0.59,62.2,56,5.37,5.4,3.35,Ideal,G,VVS2,4,3,ok,no,ok
1996,0.6,62.2,56,5.44,5.4,3.37,Ideal,D,SI1,1,6,ok,no,ok
2070,0.5,62.2,56,5.12,5.1,3.18,Ideal,G,VVS1,4,2,ok,ok,ok
2093,0.51,62.2,56,5.08,5.12,3.17,Ideal,F,VVS2,3,3,ok,ok,ok
2158,0.53,62.2,56,5.18,5.2,3.23,Ideal,F,VVS2,3,3,ok,ok,ok
2203,0.51,62.2,56,5.12,5.08,3.17,Ideal,F,VVS2,3,3,ok,ok,ok
2236,0.54,62.2,56,5.22,5.2,3.24,Ideal,G,VVS1,4,2,ok,ok,ok
2296,0.52,62.2,56,5.16,5.13,3.2,Ideal,D,VS1,1,4,ok,ok,ok
2007,0.54,62.2,53.9,5.22,5.25,3.26,Ideal,G,VVS1,4,2,ok,ok,ok
2335,0.73,62.2,54,5.76,5.78,3.59,Ideal,I,VS2,6,5,ok,ok,ok
2387,0.71,62.2,54,5.7,5.75,3.56,Ideal,I,VVS2,6,3,ok,ok,ok
2420,0.72,62.2,54,5.73,5.78,3.58,Ideal,I,VVS2,6,3,ok,ok,ok
2485,0.61,62.2,54,5.43,5.45,3.38,Ideal,E,VS1,2,4,ok,ok,ok
1754,0.54,62.2,55,5.21,5.24,3.25,Ideal,E,VS2,2,5,ok,no,ok
1812,0.53,62.2,55,5.17,5.22,3.23,Ideal,F,VS1,3,4,ok,no,ok
1838,0.59,62.2,55,5.38,5.39,3.35,Ideal,I,VVS1,6,2,ok,no,ok
1899,0.58,62.2,55,5.32,5.35,3.32,Ideal,G,VS1,4,4,ok,no,ok
1899,0.58,62.2,55,5.34,5.37,3.33,Ideal,F,VS1,3,4,ok,no,ok
1931,0.6,62.2,55,5.38,5.43,3.36,Ideal,H,VVS2,5,3,ok,no,ok
1959,0.62,62.2,55,5.45,5.51,3.41,Ideal,D,SI1,1,6,ok,no,ok
1975,0.55,62.2,55,5.22,5.26,3.26,Ideal,E,VS1,2,4,ok,no,ok
2041,0.58,62.2,55,5.38,5.42,3.36,Ideal,E,VS1,2,4,ok,ok,ok
2061,0.6,62.2,55,5.41,5.45,3.38,Ideal,G,VS1,4,4,ok,ok,ok
1612,0.5,61.5,57,5.07,5.11,3.13,Ideal,D,VS2,1,5,ok,no,ok
1624,0.5,61.5,57,5.11,5.14,3.15,Ideal,E,VS2,2,5,ok,no,ok
1656,0.51,61.5,57,5.09,5.12,3.14,Ideal,E,VS2,2,5,ok,no,ok
1665,0.55,61.5,57,5.25,5.29,3.24,Ideal,E,VS2,2,5,ok,no,ok
2062,0.62,62.2,55,5.51,5.45,3.41,Ideal,D,SI1,1,6,ok,ok,ok
2079,0.55,62.2,55,5.26,5.22,3.26,Ideal,E,VS1,2,4,ok,ok,ok
2154,0.7,62.2,55,5.69,5.73,3.55,Ideal,I,VS2,6,5,ok,ok,ok
2232,0.7,62.2,55,5.66,5.69,3.53,Ideal,I,VS2,6,5,ok,ok,ok
2268,0.7,62.2,55,5.73,5.69,3.55,Ideal,I,VS2,6,5,ok,ok,ok
2376,0.71,62.2,55,5.7,5.75,3.56,Ideal,I,SI1,6,6,ok,ok,ok
2381,0.7,62.2,55,5.72,5.69,3.55,Ideal,F,VS1,3,4,ok,ok,ok
2475,0.7,62.2,55,5.69,5.72,3.55,Ideal,G,VS1,4,4,ok,ok,ok
1929,0.56,62.2,56,5.28,5.26,3.28,Ideal,D,VS2,1,5,ok,no,ok
1963,0.56,62.2,56,5.24,5.28,3.27,Ideal,D,VS2,1,5,ok,no,ok
2023,0.71,62.2,56,5.7,5.74,3.56,Ideal,G,SI2,4,7,ok,ok,ok
2066,0.56,62.2,56,5.28,5.24,3.27,Ideal,D,VS2,1,5,ok,ok,ok
2070,0.59,62.2,56,5.4,5.37,3.35,Ideal,G,VVS2,4,3,ok,ok,ok
2080,0.54,62.2,56,5.19,5.22,3.24,Ideal,G,VVS1,4,2,ok,ok,ok
2080,0.54,62.2,56,5.18,5.23,3.24,Ideal,G,VVS1,4,2,ok,ok,ok
1340,0.56,61.4,57,5.28,5.3,3.25,Ideal,F,SI1,3,6,ok,no,ok
2123,0.54,62.2,56,5.2,5.22,3.24,Ideal,G,VVS1,4,2,ok,ok,ok
2169,0.59,62.2,56,5.35,5.39,3.34,Ideal,G,VVS2,4,3,ok,ok,ok
2173,0.71,62.2,56,5.76,5.7,3.56,Ideal,F,SI2,3,7,ok,ok,ok
1408,0.58,62,58,5.33,5.38,3.32,Ideal,G,SI1,4,6,ok,no,ok
1408,0.58,61.4,57,5.33,5.38,3.29,Ideal,F,SI1,3,6,ok,no,ok
1436,0.58,61.2,57,5.38,5.41,3.3,Ideal,D,SI2,1,7,ok,no,ok
1442,0.58,61.4,55.8,5.34,5.38,3.29,Ideal,G,SI1,4,6,ok,no,ok
1442,0.58,59.9,56,5.41,5.47,3.26,Ideal,F,SI1,3,6,ok,no,ok
1442,0.58,61.2,57,5.4,5.36,3.29,Ideal,D,SI2,1,7,ok,no,ok
2214,0.61,62.2,56,5.43,5.41,3.37,Ideal,E,VS1,2,4,ok,ok,ok
2283,0.59,62.2,56,5.39,5.35,3.34,Ideal,G,VVS2,4,3,ok,ok,ok
2304,0.71,62.2,56,5.71,5.74,3.56,Ideal,F,SI2,3,7,ok,ok,ok
2306,0.6,62.2,56,5.36,5.44,3.36,Ideal,E,VS1,2,4,ok,ok,ok
2352,0.7,62.2,56,5.72,5.69,3.55,Ideal,G,SI1,4,6,ok,ok,ok
2386,0.71,62.2,56,5.75,5.69,3.56,Ideal,G,SI1,4,6,ok,ok,ok
2407,0.53,62.2,56,5.19,5.23,3.24,Ideal,D,VVS2,1,3,ok,ok,ok
2409,0.7,62.2,56,5.68,5.7,3.54,Ideal,F,SI1,3,6,ok,ok,ok
2100,0.81,62.2,57,5.95,5.92,3.69,Ideal,J,SI2,7,7,ok,ok,ok
2230,0.7,62.2,57,5.67,5.74,3.55,Ideal,F,SI1,3,6,ok,ok,ok
2323,0.81,62.2,57,5.95,5.98,3.71,Ideal,I,SI1,6,6,ok,ok,ok
1575,0.5,61.6,57,5.09,5.13,3.15,Ideal,E,VS2,2,5,ok,no,ok
1662,0.54,62.2,57,5.21,5.24,3.25,Ideal,F,VS2,3,5,ok,no,ok
1661,0.51,61.6,57,5.14,5.15,3.17,Ideal,F,VS2,3,5,ok,no,ok
1673,0.55,61.6,57,5.25,5.3,3.25,Ideal,D,VS2,1,5,ok,no,ok
2340,0.65,62.2,57,5.6,5.53,3.46,Ideal,F,VS1,3,4,ok,ok,ok
2355,0.7,62.2,57,5.69,5.66,3.53,Ideal,I,VS1,6,4,ok,ok,ok
2456,0.75,62.2,57,5.8,5.84,3.62,Ideal,G,SI1,4,6,ok,ok,ok
2478,0.75,62.2,57,5.84,5.8,3.62,Ideal,G,SI1,4,6,ok,ok,ok
1838,0.59,62.2,58,5.35,5.39,3.34,Ideal,E,VS2,2,5,ok,no,ok
2355,0.73,62.2,60,5.72,5.75,3.57,Ideal,F,SI2,3,7,ok,ok,ok
1781,0.51,62.2,57,5.11,5.08,3.17,Ideal,E,VS2,2,5,ok,no,ok
1786,0.54,62.2,57,5.24,5.21,3.25,Ideal,F,VS2,3,5,ok,no,ok
2082,0.51,62.2,57,5.12,5.14,3.19,Ideal,F,VVS2,3,3,ok,ok,ok
2083,0.51,62.2,57,5.12,5.17,3.2,Ideal,F,VVS2,3,3,ok,ok,ok
2346,0.5,62.2,57,5.08,5.05,3.15,Ideal,E,VVS2,2,3,ok,ok,ok
2033,0.5,62.3,54.3,5.05,5.12,3.17,Ideal,D,VS1,1,4,ok,ok,ok
1760,0.57,62.3,55,5.36,5.3,3.32,Ideal,F,VS2,3,5,ok,no,ok
1648,0.59,62.2,59,5.38,5.34,3.33,Ideal,H,VS2,5,5,ok,no,ok
1787,0.51,62.3,55,5.12,5.19,3.21,Ideal,D,VS2,1,5,ok,no,ok
1815,0.52,62.3,55,5.16,5.14,3.21,Ideal,G,VS1,4,4,ok,no,ok
1845,0.5,62.3,55,5.11,5.07,3.17,Ideal,D,VS2,1,5,ok,no,ok
1632,0.58,62.3,53.7,5.35,5.38,3.34,Ideal,G,VS2,4,5,ok,no,ok
1847,0.54,62.3,55,5.24,5.2,3.25,Ideal,G,VS1,4,4,ok,no,ok
1872,0.52,62.3,55,5.21,5.16,3.23,Ideal,F,VS1,3,4,ok,no,ok
1882,0.51,62.3,55,5.19,5.12,3.21,Ideal,D,VS2,1,5,ok,no,ok
1908,0.53,62.3,55,5.22,5.18,3.24,Ideal,F,VS1,3,4,ok,no,ok
1911,0.52,62.3,55,5.12,5.16,3.2,Ideal,G,VVS2,4,3,ok,no,ok
1921,0.5,62.3,55,5.09,5.12,3.18,Ideal,H,VS2,5,5,ok,no,ok
1928,0.55,62.3,55,5.24,5.29,3.28,Ideal,D,VS2,1,5,ok,no,ok
1934,0.49,62.3,55,5.03,5.05,3.14,Ideal,D,VS1,1,4,ok,no,ok
2005,0.51,62.3,55,5.1,5.14,3.19,Ideal,G,VVS1,4,2,ok,ok,ok
2012,0.52,62.3,55,5.16,5.12,3.2,Ideal,G,VVS2,4,3,ok,ok,ok
2055,0.56,62.3,55,5.25,5.31,3.29,Ideal,G,VVS1,4,2,ok,ok,ok
2090,0.6,62.3,55,5.45,5.4,3.38,Ideal,E,SI1,2,6,ok,ok,ok
2111,0.51,62.3,55,5.14,5.1,3.19,Ideal,G,VVS1,4,2,ok,ok,ok
1711,0.51,62.3,56,5.12,5.08,3.18,Ideal,F,VS2,3,5,ok,no,ok
1786,0.54,62.3,56,5.2,5.17,3.23,Ideal,F,VS2,3,5,ok,no,ok
1822,0.52,62.3,56,5.11,5.16,3.2,Ideal,D,VS2,1,5,ok,no,ok
1838,0.5,62.3,56,5.05,5.09,3.16,Ideal,G,VVS2,4,3,ok,no,ok
1576,0.52,61.7,57,5.1,5.17,3.17,Ideal,E,VS2,2,5,ok,no,ok
1692,0.55,61.7,57,5.24,5.29,3.25,Ideal,F,VS2,3,5,ok,no,ok
1694,0.52,61.7,57,5.17,5.1,3.17,Ideal,E,VS2,2,5,ok,no,ok
1857,0.53,62.3,56,5.14,5.17,3.21,Ideal,D,VS2,1,5,ok,no,ok
1882,0.51,62.3,56,5.09,5.12,3.18,Ideal,D,VS1,1,4,ok,no,ok
1906,0.52,62.3,56,5.15,5.18,3.22,Ideal,G,VVS2,4,3,ok,no,ok
1919,0.52,62.3,56,5.16,5.11,3.2,Ideal,D,VS2,1,5,ok,no,ok
1935,0.5,62.3,56,5.09,5.05,3.16,Ideal,G,VVS2,4,3,ok,no,ok
1956,0.53,62.3,56,5.17,5.14,3.21,Ideal,D,VS2,1,5,ok,no,ok
2045,0.53,62.3,56,5.24,5.2,3.25,Ideal,F,VVS2,3,3,ok,ok,ok
2271,0.54,62.3,56,5.19,5.21,3.24,Ideal,G,IF,4,1,ok,ok,ok
2333,0.52,62.3,56,5.14,5.16,3.21,Ideal,F,VVS1,3,2,ok,ok,ok
2362,0.52,62.3,56,5.12,5.15,3.2,Ideal,D,VVS2,1,3,ok,ok,ok
1837,0.57,62.3,53.7,5.32,5.35,3.32,Ideal,G,VS1,4,4,ok,no,ok
2334,0.54,62.3,53.7,5.22,5.26,3.26,Ideal,F,VVS2,3,3,ok,ok,ok
2137,0.6,62.3,53.8,5.41,5.45,3.38,Ideal,E,VS2,2,5,ok,ok,ok
2390,0.7,62.3,54,5.67,5.72,3.55,Ideal,I,VS2,6,5,ok,ok,ok
2398,0.72,62.3,54,5.75,5.78,3.59,Ideal,E,SI2,2,7,ok,ok,ok
1812,0.53,62.3,55,5.18,5.22,3.24,Ideal,F,VS1,3,4,ok,no,ok
1832,0.72,62.3,55,5.77,5.69,3.57,Ideal,J,VS1,7,4,ok,no,ok
1874,0.7,62.3,55,5.67,5.72,3.55,Ideal,I,SI2,6,7,ok,no,ok
1882,0.56,62.3,55,5.3,5.26,3.29,Ideal,H,VVS1,5,2,ok,no,ok
1968,0.59,62.3,55,5.35,5.38,3.34,Ideal,E,VS2,2,5,ok,no,ok
2030,0.55,62.3,55,5.29,5.24,3.28,Ideal,D,VS2,1,5,ok,ok,ok
1656,0.51,61.8,57,5.14,5.15,3.18,Ideal,E,VS2,2,5,ok,no,ok
1694,0.53,61.8,57,5.17,5.21,3.21,Ideal,D,VS2,1,5,ok,no,ok
2085,0.71,62.3,55,5.7,5.73,3.56,Ideal,J,VS1,7,4,ok,ok,ok
2101,0.73,62.3,55,5.74,5.78,3.59,Ideal,J,VS2,7,5,ok,ok,ok
2154,0.72,62.3,55,5.73,5.76,3.58,Ideal,J,SI1,7,6,ok,ok,ok
2164,0.56,62.3,55,5.31,5.25,3.29,Ideal,G,VVS1,4,2,ok,ok,ok
2265,0.72,62.3,55,5.79,5.69,3.58,Ideal,I,VS1,6,4,ok,ok,ok
2353,0.7,62.3,55,5.66,5.7,3.54,Ideal,I,VVS2,6,3,ok,ok,ok
2366,0.61,62.3,55,5.46,5.49,3.41,Ideal,F,VS1,3,4,ok,ok,ok
2366,0.85,62.3,55,6.1,6.06,3.79,Ideal,J,SI1,7,6,ok,ok,ok
2456,0.78,62.3,55,5.88,5.91,3.67,Ideal,J,VS2,7,5,ok,ok,ok
2489,0.76,62.3,55,5.83,5.89,3.65,Ideal,G,SI2,4,7,ok,ok,ok
2496,0.73,62.3,55,5.76,5.77,3.59,Ideal,I,VVS2,6,3,ok,ok,ok
1814,0.56,62.3,56,5.33,5.26,3.3,Ideal,D,SI1,1,6,ok,no,ok
1864,0.72,62.3,56,5.75,5.78,3.59,Ideal,J,SI1,7,6,ok,no,ok
1943,0.53,62.3,56,5.2,5.24,3.25,Ideal,F,VVS2,3,3,ok,no,ok
2073,0.62,62.3,56,5.43,5.46,3.39,Ideal,F,VS1,3,4,ok,ok,ok
1134,0.58,62,57,5.35,5.29,3.3,Ideal,G,SI2,4,7,no,no,ok
1446,0.58,62.2,55,5.33,5.37,3.33,Ideal,G,SI1,4,6,ok,no,ok
2155,0.59,62.3,56,5.34,5.39,3.34,Ideal,G,VVS2,4,3,ok,ok,ok
2189,0.64,62.3,56,5.53,5.49,3.43,Ideal,F,VS2,3,5,ok,ok,ok
2266,0.71,62.3,56,5.68,5.72,3.55,Ideal,G,SI2,4,7,ok,ok,ok
1637,0.54,61.9,57,5.23,5.18,3.22,Ideal,G,VS2,4,5,ok,no,ok
2294,0.59,62.3,56,5.4,5.38,3.36,Ideal,E,VS1,2,4,ok,ok,ok
2317,0.71,62.3,56,5.73,5.7,3.56,Ideal,G,SI1,4,6,ok,ok,ok
1662,0.51,61.9,57,5.12,5.09,3.16,Ideal,E,VS2,2,5,ok,no,ok
1690,0.5,61.9,57,5.08,5.1,3.15,Ideal,D,VS2,1,5,ok,no,ok
2382,0.7,62.3,56,5.65,5.68,3.53,Ideal,F,SI1,3,6,ok,ok,ok
2416,0.71,62.3,56,5.68,5.72,3.55,Ideal,D,SI2,1,7,ok,ok,ok
2419,0.64,62.3,56,5.51,5.53,3.44,Ideal,F,VS2,3,5,ok,ok,ok
1840,0.6,62.3,57,5.42,5.37,3.36,Ideal,D,SI1,1,6,ok,no,ok
1923,0.75,62.3,57,5.81,5.84,3.63,Ideal,J,VS2,7,5,ok,no,ok
1961,0.57,62.3,57,5.29,5.32,3.3,Ideal,F,VS1,3,4,ok,no,ok
1974,0.7,62.3,57,5.69,5.71,3.55,Ideal,J,SI1,7,6,ok,no,ok
2025,0.75,62.3,57,5.84,5.81,3.63,Ideal,J,VS2,7,5,ok,ok,ok
2190,0.71,62.3,57,5.66,5.74,3.55,Ideal,E,SI2,2,7,ok,ok,ok
2327,0.74,62.3,57,5.76,5.79,3.6,Ideal,I,SI1,6,6,ok,ok,ok
2435,0.72,62.3,57,5.75,5.8,3.6,Ideal,D,SI2,1,7,ok,ok,ok
2457,0.72,62.3,57,5.8,5.75,3.6,Ideal,D,SI2,1,7,ok,ok,ok
2459,0.7,62.3,57,5.67,5.7,3.54,Ideal,E,SI1,2,6,ok,ok,ok
2474,0.76,62.3,57,5.81,5.87,3.64,Ideal,I,SI1,6,6,ok,ok,ok
2360,0.71,62.3,58,5.67,5.72,3.55,Ideal,I,VS2,6,5,ok,ok,ok
2436,0.7,62.3,58,5.66,5.7,3.54,Ideal,E,SI2,2,7,ok,ok,ok
2233,0.71,62.3,59,5.68,5.71,3.55,Ideal,I,VS2,6,5,ok,ok,ok
2368,0.71,62.3,59,5.68,5.72,3.55,Ideal,I,VS1,6,4,ok,ok,ok
1787,0.51,62.3,57,5.09,5.12,3.18,Ideal,D,VS2,1,5,ok,no,ok
1850,0.5,62.3,57,5.06,5.08,3.16,Ideal,F,VVS2,3,3,ok,no,ok
1882,0.51,62.3,57,5.12,5.09,3.18,Ideal,D,VS2,1,5,ok,no,ok
1956,0.53,62.3,57,5.23,5.19,3.25,Ideal,E,VS2,2,5,ok,no,ok
2116,0.52,62.3,57,5.12,5.15,3.2,Ideal,E,VVS2,2,3,ok,ok,ok
2246,0.52,62.3,57,5.18,5.13,3.21,Ideal,F,VS2,3,5,ok,ok,ok
2033,0.5,62.4,53.7,5.08,5.12,3.18,Ideal,D,VS1,1,4,ok,ok,ok
2346,0.5,62.4,54,5.11,5.09,3.18,Ideal,E,VVS2,2,3,ok,ok,ok
1787,0.51,62.4,55,5.11,5.14,3.2,Ideal,D,VS2,1,5,ok,no,ok
1882,0.51,62.4,55,5.14,5.11,3.2,Ideal,D,VS2,1,5,ok,no,ok
1911,0.52,62.4,55,5.17,5.19,3.23,Ideal,G,VVS2,4,3,ok,no,ok
1208,0.58,62.6,57,5.27,5.33,3.32,Ideal,F,SI2,3,7,no,no,ok
1324,0.58,60.9,57,5.38,5.4,3.28,Ideal,J,VS2,7,5,ok,no,ok
2012,0.52,62.4,55,5.19,5.17,3.23,Ideal,G,VVS2,4,3,ok,ok,ok
2317,0.51,62.4,55,5.08,5.12,3.18,Ideal,E,VVS1,2,2,ok,ok,ok
2447,0.53,62.4,55,5.2,5.19,3.24,Ideal,F,IF,3,1,ok,ok,ok
