price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod,
2209,0.71,62.1,55,5.68,5.72,3.54,Ideal,H,VS1,5,4,0.006173205
2209,0.51,61.7,57,5.11,5.14,3.16,Ideal,E,VVS2,2,3,0.006144677
2210,0.65,61.6,58,5.56,5.6,3.44,Ideal,H,VVS2,5,3,0.00606865
2210,0.5,60.5,56,5.15,5.09,3.1,Ideal,F,VVS2,3,3,0.006152949
2210,0.5,61.3,59,5.05,5.1,3.11,Ideal,F,VVS2,3,3,0.006242349
2210,0.73,61.8,56,5.76,5.8,3.57,Ideal,G,SI2,4,7,0.006120743
2210,0.54,60.3,55,5.29,5.33,3.2,Ideal,H,IF,5,1,0.005984955
2210,0.57,61,57,5.35,5.38,3.27,Ideal,H,IF,5,1,0.006056072
2211,0.5,60.4,54,5.23,5.17,3.14,Ideal,D,VVS2,1,3,0.005889089
2211,0.51,62.8,56,5.13,5.15,3.23,Ideal,E,VVS2,2,3,0.005976447
2211,0.58,61.8,56,5.34,5.37,3.31,Ideal,D,VS1,1,4,0.006110608
2211,0.58,61.6,57,5.34,5.37,3.3,Ideal,H,IF,5,1,0.006129125
2214,0.61,62.2,56,5.43,5.41,3.37,Ideal,E,VS1,2,4,0.006161732
2215,0.71,62.5,57,5.72,5.64,3.55,Ideal,G,SI1,4,6,0.006199474
2215,0.73,62,57,5.74,5.77,3.56,Ideal,I,SI1,6,6,0.006191347
2215,0.64,60.9,57,5.56,5.58,3.39,Ideal,E,SI1,2,6,0.00608515
2216,0.54,61.2,55,5.25,5.27,3.22,Ideal,F,VVS2,3,3,0.006061331
2216,0.52,61.8,56,5.2,5.17,3.2,Ideal,F,VVS2,3,3,0.006044487
2217,0.52,59.9,57,5.21,5.28,3.14,Ideal,D,VVS2,1,3,0.006020077
2217,0.57,61.9,57,5.31,5.35,3.3,Ideal,G,VVS1,4,2,0.006080126
2218,0.54,61.4,56,5.27,5.29,3.24,Ideal,F,VVS2,3,3,0.005978365
2218,0.73,62.4,56,5.74,5.77,3.59,Ideal,I,SI2,6,7,0.006139609
2218,0.71,62.5,57,5.69,5.74,3.57,Ideal,I,SI1,6,6,0.00608928
2220,0.52,60.9,56,5.21,5.24,3.18,Ideal,E,VVS2,2,3,0.00598973
2220,0.55,61.5,56,5.26,5.29,3.24,Ideal,E,VS1,2,4,0.006100652
2222,0.64,61.9,56.8,5.55,5.6,3.45,Ideal,F,VS1,3,4,0.005968702
2222,0.66,62.7,55,5.6,5.57,3.5,Ideal,H,VS1,5,4,0.006045506
2224,0.55,60.6,56,5.3,5.36,3.23,Ideal,D,VS2,1,5,0.005994038
2224,0.64,60.7,59,5.58,5.62,3.4,Ideal,D,VS2,1,5,0.006002478
2224,0.72,62,55,5.75,5.79,3.58,Ideal,F,SI2,3,7,0.00604092
2225,0.61,61.7,56,5.46,5.43,3.36,Ideal,E,VS2,2,5,0.006123477
2225,0.52,61.8,55,5.19,5.23,3.22,Ideal,D,VS2,1,5,0.005949472
2226,0.71,60.3,61,5.76,5.79,3.48,Ideal,J,VVS2,7,3,0.006117557
2227,0.58,62.4,57,5.36,5.32,3.33,Ideal,F,VS1,3,4,0.006108117
2227,0.58,61.9,56,5.36,5.33,3.31,Ideal,F,VS1,3,4,0.006133495
2227,0.58,60.3,57,5.47,5.44,3.29,Ideal,F,VS1,3,4,0.00592442
2229,0.74,62,53,5.83,5.84,3.62,Ideal,I,SI1,6,6,0.006004015
2230,0.7,61.9,57,5.66,5.75,3.53,Ideal,F,SI1,3,6,0.006093111
2230,0.7,62.2,57,5.67,5.74,3.55,Ideal,F,SI1,3,6,0.006058634
2230,0.52,62,54,5.16,5.19,3.21,Ideal,E,VVS2,2,3,0.006048968
2230,0.53,62,58,5.16,5.2,3.21,Ideal,E,VVS2,2,3,0.006153437
2230,0.56,61,56,5.31,5.35,3.25,Ideal,G,VS1,4,4,0.006065357
2231,0.54,61,54,5.28,5.3,3.23,Ideal,F,VVS2,3,3,0.005974223
2231,0.54,61.6,56,5.23,5.26,3.23,Ideal,F,VVS2,3,3,0.006077204
2232,0.7,62.2,55,5.66,5.69,3.53,Ideal,I,VS2,6,5,0.006157361
2232,0.7,62.5,56,5.66,5.7,3.55,Ideal,I,VS2,6,5,0.00611193
2232,0.7,62.4,55,5.66,5.72,3.55,Ideal,G,SI2,4,7,0.00609056
2232,0.7,62.6,55,5.66,5.69,3.55,Ideal,G,SI2,4,7,0.006122672
2232,0.7,61.4,57,5.69,5.74,3.51,Ideal,G,SI2,4,7,0.00610614
2232,0.72,62.4,55,5.72,5.76,3.58,Ideal,F,SI2,3,7,0.006104231
2233,0.71,62.3,59,5.68,5.71,3.55,Ideal,I,VS2,6,5,0.006166597
2233,0.51,61.4,56,5.14,5.16,3.16,Ideal,E,VS1,2,4,0.006085136
2233,0.71,60.6,57,5.72,5.8,3.49,Ideal,G,SI1,4,6,0.006132095
2233,0.58,60.2,56,5.43,5.46,3.28,Ideal,H,IF,5,1,0.00596433
2234,0.7,61.3,58,5.67,5.69,3.48,Ideal,G,SI2,4,7,0.006234814
2234,0.73,62,56,5.8,5.75,3.58,Ideal,I,SI1,6,6,0.006114261
2235,0.71,63,54,5.73,5.69,3.6,Ideal,F,SI1,3,6,0.006049075
2236,0.5,61.5,57,5.09,5.12,3.14,Ideal,E,VVS2,2,3,0.00611016
2236,0.54,61.8,55,5.27,5.24,3.25,Ideal,G,VVS1,4,2,0.00601684
2236,0.54,62.2,56,5.22,5.2,3.24,Ideal,G,VVS1,4,2,0.006140092
2237,0.61,60.3,56,5.52,5.55,3.34,Ideal,H,VVS1,5,2,0.005961442
2237,0.7,60.6,57.2,5.75,5.77,3.49,Ideal,F,SI2,3,7,0.006045454
2238,0.52,61.7,55,5.15,5.2,3.19,Ideal,G,VVS2,4,3,0.006086983
2238,0.64,62,55,5.52,5.55,3.43,Ideal,E,VS2,2,5,0.006090512
2239,0.97,61.6,53,6.4,6.43,3.95,Ideal,I,I1,6,8,0.00596738
541,0.35,61.9,55,4.54,4.57,2.82,Ideal,H,SI1,5,6,0.005982007
541,0.31,62.3,55,4.33,4.34,2.7,Ideal,D,SI1,1,6,0.006109706
541,0.31,61.7,56,4.35,4.37,2.69,Ideal,D,SI1,1,6,0.006062318
542,0.3,61.9,56,4.28,4.31,2.65,Ideal,H,VVS2,5,3,0.006136975
542,0.31,61.8,53.9,4.32,4.35,2.68,Ideal,E,SI1,2,6,0.006155366
542,0.31,62.7,57,4.31,4.34,2.71,Ideal,G,VS1,4,4,0.006115408
542,0.31,61.9,56,4.34,4.38,2.7,Ideal,G,VS1,4,4,0.00603996
543,0.23,62.6,57,3.92,3.88,2.44,Ideal,E,VS2,2,5,0.006197553
544,0.31,61.7,55,4.39,4.36,2.7,Ideal,I,VS1,6,4,0.005998559
544,0.31,62,54,4.35,4.39,2.71,Ideal,H,VS1,5,4,0.005990163
544,0.31,62.4,57,4.31,4.34,2.7,Ideal,E,SI1,2,6,0.006138057
2239,0.7,61.2,55,5.76,5.68,3.5,Ideal,E,SI2,2,7,0.006113067
2240,0.78,61.9,55,5.91,5.94,3.67,Ideal,G,SI2,4,7,0.00605417
2240,0.7,62,54.1,5.7,5.73,3.55,Ideal,I,VS2,6,5,0.006037265
2240,0.7,61.9,53.2,5.68,5.71,3.56,Ideal,I,VS2,6,5,0.006062665
2240,0.7,62.1,54.6,5.68,5.72,3.54,Ideal,I,VS2,6,5,0.006086259
2240,0.7,61.4,57,5.64,5.76,3.5,Ideal,H,SI1,5,6,0.006156422
2241,0.58,60.8,57,5.41,5.42,3.29,Ideal,E,VS1,2,4,0.006012229
2241,0.72,62.1,57,5.72,5.75,3.56,Ideal,F,SI2,3,7,0.0061492
2241,0.83,61.5,57,6.08,6.03,3.72,Ideal,J,VS2,7,5,0.006085752
2242,0.61,61.6,54,5.45,5.49,3.37,Ideal,G,VVS2,4,3,0.006049662
2242,0.55,62.4,55,5.24,5.28,3.28,Ideal,F,VVS2,3,3,0.006060712
2242,0.65,60.6,60,5.58,5.61,3.39,Ideal,G,VS1,4,4,0.006125148
2243,0.5,61.1,57,5.11,5.13,3.13,Ideal,D,VS2,1,5,0.006093789
2243,0.62,61.2,56,5.49,5.52,3.37,Ideal,D,VS2,1,5,0.006070862
2245,0.58,61.9,57,5.36,5.33,3.31,Ideal,G,VVS2,4,3,0.006133495
2245,0.58,60.4,57,5.42,5.37,3.26,Ideal,F,VS1,3,4,0.006112753
2246,0.52,62.3,57,5.18,5.13,3.21,Ideal,F,VS2,3,5,0.006096087
2246,0.61,61.9,57,5.42,5.46,3.37,Ideal,F,VS1,3,4,0.006116571
2246,0.78,61.7,55,5.92,5.88,3.64,Ideal,G,SI2,4,7,0.006155937
2247,0.53,61.8,57,5.18,5.22,3.21,Ideal,G,IF,4,1,0.006106194
2247,0.53,61.4,56,5.2,5.24,3.21,Ideal,G,IF,4,1,0.006059492
2247,0.53,61.9,56,5.18,5.22,3.21,Ideal,G,IF,4,1,0.006106194
2248,0.61,61.9,53,5.45,5.5,3.39,Ideal,E,VS2,2,5,0.006003036
2248,0.75,59.2,60,5.87,5.92,3.49,Ideal,F,SI2,3,7,0.006184093
2249,0.72,62.5,56,5.71,5.74,3.58,Ideal,J,VVS1,7,2,0.006136228
2249,0.7,61.2,55,5.75,5.77,3.53,Ideal,I,VS2,6,5,0.005976951
2250,0.53,61.4,57,5.17,5.2,3.18,Ideal,G,VVS2,4,3,0.006199474
2250,0.53,62.5,57,5.12,5.18,3.22,Ideal,E,VVS2,2,3,0.006206122
2250,0.6,61.3,55,5.47,5.49,3.36,Ideal,H,VS1,5,4,0.005946375
2251,0.52,59.8,59,5.21,5.25,3.13,Ideal,F,VVS1,3,2,0.006073821
2251,0.52,61.9,55,5.17,5.2,3.21,Ideal,F,VVS1,3,2,0.006025657
2251,0.55,61.3,56,5.28,5.32,3.25,Ideal,D,VS1,1,4,0.006024677
2252,0.72,60.8,56,5.79,5.83,3.53,Ideal,H,SI2,5,7,0.006042417
2253,0.76,61.6,57,5.91,5.85,3.62,Ideal,F,SI2,3,7,0.006072418
2255,0.52,62,55,5.16,5.19,3.21,Ideal,G,VS2,4,5,0.006048968
2255,0.73,61.5,55,5.79,5.85,3.58,Ideal,F,SI2,3,7,0.006020124
2255,0.73,60.5,59,5.83,5.88,3.54,Ideal,F,SI2,3,7,0.006015528
2255,0.71,61.4,56,5.73,5.77,3.53,Ideal,I,SI1,6,6,0.006083496
2255,0.71,61.7,55,5.74,5.77,3.55,Ideal,I,SI1,6,6,0.006038684
2256,0.58,61.3,56,5.36,5.4,3.3,Ideal,G,VVS1,4,2,0.006072332
2257,0.57,61.9,57,5.35,5.31,3.3,Ideal,E,SI1,2,6,0.006080126
2257,0.77,62.5,57,5.8,5.91,3.66,Ideal,J,VS2,7,5,0.006137538
2257,0.77,62,57,5.84,5.87,3.63,Ideal,J,SI1,7,6,0.006187756
2258,0.71,61.6,53,5.79,5.73,3.55,Ideal,E,SI1,2,6,0.006028327
2258,0.73,62,56,5.76,5.79,3.58,Ideal,J,VS2,7,5,0.006114188
2258,0.71,59.4,57,5.87,5.81,3.47,Ideal,H,SI2,5,7,0.005999494
2259,0.53,61,56,5.26,5.24,3.2,Ideal,F,VVS2,3,3,0.006009092
2259,0.55,60.7,56,5.31,5.34,3.23,Ideal,F,VVS2,3,3,0.006005157
2259,0.57,62,55,5.33,5.35,3.31,Ideal,G,VVS1,4,2,0.006039012
2259,0.7,62,55,5.69,5.73,3.54,Ideal,F,SI2,3,7,0.006064959
2260,0.56,62.2,54.3,5.26,5.29,3.28,Ideal,F,VVS2,3,3,0.006135822
2260,0.62,61.9,57,5.47,5.44,3.38,Ideal,E,VS2,2,5,0.006164371
2260,0.73,61.6,57,5.79,5.81,3.57,Ideal,H,SI2,5,7,0.006078549
2262,0.71,62.5,57,5.68,5.74,3.57,Ideal,F,SI1,3,6,0.006100001
2262,0.71,60.2,57,5.77,5.83,3.49,Ideal,D,SI2,1,7,0.006047677
2263,0.58,61.8,56,5.37,5.41,3.33,Ideal,F,VVS2,3,3,0.005995318
2263,0.53,61.9,55,5.19,5.22,3.22,Ideal,E,VVS2,2,3,0.006075502
2263,0.6,61.4,55,5.45,5.47,3.35,Ideal,D,SI1,1,6,0.006007899
2263,0.6,61.7,56,5.39,5.44,3.34,Ideal,D,SI1,1,6,0.006126566
2264,0.7,59.9,57,5.74,5.82,3.46,Ideal,F,SI1,3,6,0.006056017
2264,0.71,61.5,55,5.74,5.78,3.54,Ideal,G,SI2,4,7,0.006045265
2264,0.71,61.1,56,5.75,5.77,3.52,Ideal,G,SI2,4,7,0.006079558
2265,0.72,59.8,57,5.86,5.91,3.52,Ideal,E,SI1,2,6,0.005906154
2265,0.71,63.1,57,5.66,5.71,3.59,Ideal,I,VS2,6,5,0.006119435
2265,0.72,62.3,55,5.79,5.69,3.58,Ideal,I,VS1,6,4,0.00610462
2266,0.53,61.6,56,5.2,5.22,3.21,Ideal,D,VS2,1,5,0.006082708
2266,0.71,61.7,55,5.71,5.74,3.53,Ideal,G,SI2,4,7,0.006136711
2266,0.71,62.3,56,5.68,5.72,3.55,Ideal,G,SI2,4,7,0.006155816
2266,0.71,62,58,5.75,5.72,3.55,Ideal,I,VS1,6,4,0.006080876
2267,0.52,61.7,56,5.15,5.19,3.19,Ideal,G,IF,4,1,0.006098711
2268,0.55,62,55,5.26,5.29,3.27,Ideal,F,VVS2,3,3,0.006044683
2268,0.7,62.2,55,5.73,5.69,3.55,Ideal,I,VS2,6,5,0.006047875
2268,0.7,62.6,56,5.69,5.66,3.55,Ideal,G,SI2,4,7,0.006122672
2269,0.73,62.9,56,5.79,5.75,3.63,Ideal,H,SI1,5,6,0.006040457
2269,0.53,61,57,5.23,5.26,3.22,Ideal,F,VVS2,3,3,0.005983187
2270,0.7,61.4,56,5.72,5.75,3.52,Ideal,I,VS2,6,5,0.006046325
2270,0.7,61.2,56,5.73,5.78,3.52,Ideal,G,SI2,4,7,0.006004446
2270,0.6,61.9,56,5.4,5.45,3.36,Ideal,H,IF,5,1,0.006067667
2270,0.71,62.1,57,5.72,5.64,3.53,Ideal,I,VS2,6,5,0.006234599
2271,0.53,62.9,54,5.19,5.15,3.25,Ideal,E,VVS2,2,3,0.006101237
2271,0.54,62.3,56,5.19,5.21,3.24,Ideal,G,IF,4,1,0.006163731
2271,0.54,62.5,57,5.16,5.2,3.24,Ideal,G,IF,4,1,0.006211489
2272,0.5,61,56,5.11,5.15,3.13,Ideal,D,VVS2,1,3,0.006070124
2272,0.71,62,54,5.73,5.77,3.56,Ideal,I,VS2,6,5,0.00603223
2273,0.53,62.2,54,5.19,5.23,3.24,Ideal,E,VVS2,2,3,0.006026454
2273,0.53,62.1,53.2,5.17,5.21,3.22,Ideal,F,VVS1,3,2,0.006110711
2274,0.7,61.4,57,5.72,5.78,3.53,Ideal,E,VS2,2,5,0.005997903
2274,0.54,60.7,57,5.29,5.26,3.2,Ideal,G,VS1,4,4,0.006064603
2275,0.77,61.2,57,5.94,5.98,3.65,Ideal,G,SI2,4,7,0.005938958
2275,0.53,61.4,56,5.19,5.23,3.2,Ideal,F,VVS2,3,3,0.006101784
2275,0.52,61.8,56,5.17,5.19,3.2,Ideal,E,VS1,2,4,0.006056134
2276,0.7,62.5,54,5.69,5.74,3.57,Ideal,I,VVS2,6,3,0.006003516
2276,0.7,62.1,58,5.63,5.68,3.51,Ideal,I,VVS2,6,3,0.006236403
2276,0.73,62.1,56,5.77,5.8,3.59,Ideal,F,SI2,3,7,0.006076096
2276,0.73,62.7,57,5.75,5.79,3.62,Ideal,F,SI2,3,7,0.006057144
2276,0.7,62.1,58,5.67,5.69,3.53,Ideal,G,SI1,4,6,0.006146502
2276,0.7,62.4,56,5.66,5.69,3.54,Ideal,G,SI1,4,6,0.006139968
2277,0.79,62.1,56,5.92,5.97,3.69,Ideal,I,SI2,6,7,0.006057657
2278,0.75,62.1,57,5.81,5.85,3.62,Ideal,E,SI2,2,7,0.006095659
2278,0.73,61.6,57,5.81,5.79,3.57,Ideal,G,SI1,4,6,0.006078549
2278,0.61,62.2,54,5.51,5.49,3.42,Ideal,E,VS2,2,5,0.005896303
2278,0.73,62.3,56,5.78,5.72,3.58,Ideal,H,SI2,5,7,0.006167597
2279,0.56,62,56,5.28,5.33,3.29,Ideal,G,IF,4,1,0.006048268
2279,0.72,62,55,5.74,5.77,3.57,Ideal,J,IF,7,1,0.006089429
2281,0.56,62.3,54,5.29,5.34,3.31,Ideal,F,VVS2,3,3,0.005989121
2282,0.65,62,56,5.6,5.57,3.46,Ideal,E,VS2,2,5,0.006022739
2283,0.5,61.8,53,5.13,5.18,3.19,Ideal,F,VVS2,3,3,0.005898373
2283,0.61,61.8,57,5.43,5.47,3.37,Ideal,F,VS1,3,4,0.006094145
2283,0.7,62.5,54,5.68,5.71,3.56,Ideal,E,SI2,2,7,0.006062665
2283,0.59,62.2,56,5.39,5.35,3.34,Ideal,G,VVS2,4,3,0.006125803
2285,0.61,61.7,55,5.45,5.47,3.37,Ideal,E,VS1,2,4,0.006071781
2285,0.7,60.4,58,5.82,5.77,3.5,Ideal,H,SI2,5,7,0.005955678
2286,0.61,61.6,55,5.46,5.48,3.37,Ideal,G,VS2,4,5,0.006049601
397,0.27,60.5,57,4.17,4.19,2.53,Ideal,H,VS2,5,5,0.006107918
400,0.31,61.8,54.1,4.35,4.38,2.7,Ideal,J,VS2,7,5,0.006026075
400,0.31,62.1,53.6,4.36,4.39,2.72,Ideal,J,VS2,7,5,0.005954452
401,0.3,62.1,54,4.32,4.35,2.69,Ideal,E,SI2,2,7,0.005934662
401,0.3,62.1,55,4.3,4.33,2.68,Ideal,E,SI2,2,7,0.006012154
401,0.3,62,54,4.33,4.35,2.69,Ideal,E,SI2,2,7,0.005920956
401,0.3,60.9,59,4.29,4.32,2.62,Ideal,E,SI2,2,7,0.006178441
544,0.31,62.2,57,4.34,4.37,2.71,Ideal,H,VS1,5,4,0.006031443
544,0.31,61.7,57,4.33,4.36,2.68,Ideal,G,VS2,4,5,0.006127065
544,0.31,62.7,57,4.29,4.32,2.7,Ideal,E,SI1,2,6,0.006195222
544,0.31,61.4,57,4.33,4.37,2.67,Ideal,G,VS2,4,5,0.00613594
544,0.31,62.6,55,4.31,4.35,2.71,Ideal,H,VS1,5,4,0.006101349
544,0.31,61.4,56,4.34,4.36,2.67,Ideal,G,VS2,4,5,0.006135843
544,0.31,61.7,55,4.35,4.37,2.69,Ideal,G,VS2,4,5,0.006062318
544,0.31,61.8,57,4.34,4.36,2.69,Ideal,G,VS2,4,5,0.006090223
544,0.31,59.6,57,4.4,4.43,2.63,Ideal,G,VS2,4,5,0.006047133
2287,0.34,62.1,57,4.46,4.52,2.79,Ideal,D,IF,1,1,0.006045071
2287,0.34,59.8,57,4.57,4.59,2.74,Ideal,D,IF,1,1,0.005915609
2287,0.7,62.6,54,5.63,5.71,3.55,Ideal,I,SI1,6,6,0.006133737
2287,0.7,62.8,56,5.64,5.67,3.55,Ideal,I,SI1,6,6,0.006166057
2287,0.7,61,57,5.71,5.74,3.5,Ideal,I,SI1,6,6,0.006102138
2287,0.5,60.8,54,5.19,5.2,3.16,Ideal,G,IF,4,1,0.005862896
2288,0.53,62.4,56,5.15,5.17,3.22,Ideal,E,VVS2,2,3,0.006181904
2288,0.76,63,56,5.81,5.84,3.67,Ideal,H,SI2,5,7,0.006103213
2288,0.7,61.3,57,5.72,5.77,3.52,Ideal,F,SI1,3,6,0.006025367
2289,0.74,61.4,56,5.78,5.84,3.57,Ideal,H,SI2,5,7,0.00614077
2289,0.54,61.2,57,5.26,5.28,3.22,Ideal,G,IF,4,1,0.006038349
2289,0.54,61.5,55,5.24,5.3,3.23,Ideal,G,IF,4,1,0.006019828
2290,0.53,61.6,56,5.26,5.23,3.23,Ideal,F,VS2,3,5,0.005964663
2290,0.44,60.6,56,4.95,4.99,3.01,Ideal,D,VVS1,1,2,0.005918075
2290,0.44,61,57,4.91,4.93,3,Ideal,D,VVS1,1,2,0.006059029
2290,0.53,62.1,56,5.22,5.15,3.22,Ideal,F,VVS2,3,3,0.00612269
2290,0.53,62.2,54,5.22,5.19,3.24,Ideal,F,VVS2,3,3,0.006037998
2291,0.53,61.3,55,5.23,5.27,3.22,Ideal,F,VVS2,3,3,0.005971834
2291,0.53,61.3,56,5.21,5.24,3.2,Ideal,F,VVS2,3,3,0.006066761
2291,0.71,60.7,57,5.78,5.81,3.52,Ideal,F,SI2,3,7,0.006006365
2292,0.77,61.9,54,5.89,5.94,3.66,Ideal,J,VS2,7,5,0.006013231
2292,0.56,62.5,56,5.26,5.3,3.3,Ideal,D,VS1,1,4,0.006087129
2293,0.53,60.6,56,5.27,5.33,3.21,Ideal,G,IF,4,1,0.005878046
2293,0.53,60.3,56,5.29,5.33,3.2,Ideal,G,IF,4,1,0.005874123
2294,0.55,61.5,57,5.24,5.27,3.23,Ideal,F,VVS2,3,3,0.006166209
2294,0.55,60.8,56,5.27,5.32,3.22,Ideal,F,VVS2,3,3,0.006092346
2294,0.59,62.3,56,5.4,5.38,3.36,Ideal,E,VS1,2,4,0.00604417
2294,0.7,62.5,56,5.64,5.69,3.54,Ideal,H,SI1,5,6,0.006161741
2294,0.7,62.6,55,5.65,5.7,3.55,Ideal,H,SI1,5,6,0.006122748
2294,0.7,62.5,55,5.69,5.71,3.56,Ideal,H,SI1,5,6,0.00605201
2294,0.7,62.2,55,5.67,5.71,3.54,Ideal,H,SI1,5,6,0.006107671
2295,0.72,62.6,52,5.74,5.77,3.6,Ideal,G,SI2,4,7,0.006038684
2295,0.72,62.3,54,5.76,5.79,3.6,Ideal,G,SI2,4,7,0.00599693
2295,0.74,60.3,58,5.84,5.82,3.51,Ideal,F,SI2,3,7,0.006202814
2296,0.52,62.2,56,5.16,5.13,3.2,Ideal,D,VS1,1,4,0.00613884
2297,0.5,61.8,53.6,5.1,5.13,3.16,Ideal,E,VVS2,2,3,0.006047772
2297,0.57,61,56,5.38,5.4,3.29,Ideal,E,VS1,2,4,0.005963523
2297,0.72,61.4,56,5.76,5.83,3.56,Ideal,G,SI2,4,7,0.006022703
2297,0.69,62.4,56,5.66,5.69,3.55,Ideal,G,SI1,4,6,0.006035205
2298,0.56,61.9,56,5.28,5.32,3.28,Ideal,F,VVS2,3,3,0.006078111
2298,0.6,61.8,57,5.36,5.42,3.33,Ideal,F,VVS2,3,3,0.00620216
2298,0.72,61.7,55,5.79,5.75,3.56,Ideal,F,SI2,3,7,0.006074857
2298,0.7,61.8,57,5.67,5.72,3.52,Ideal,H,SI2,5,7,0.006131635
2298,0.56,61.7,55,5.29,5.34,3.28,Ideal,G,IF,4,1,0.0060439
2298,0.56,61.8,54,5.31,5.33,3.29,Ideal,G,IF,4,1,0.006014097
2300,0.75,62.9,57,5.74,5.81,3.63,Ideal,J,VS1,7,4,0.006195361
2300,0.72,61.2,58,5.72,5.78,3.52,Ideal,F,SI2,3,7,0.006186798
2301,0.51,62.5,57,5.06,5.12,3.18,Ideal,E,VVS2,2,3,0.006190455
2301,0.52,61.8,56,5.16,5.19,3.2,Ideal,E,VVS2,2,3,0.006067871
2302,0.52,61.4,56,5.23,5.2,3.2,Ideal,D,VVS2,1,3,0.005975143
2302,0.54,61.2,55,5.25,5.31,3.23,Ideal,D,VVS2,1,3,0.005997046
2302,0.73,62.1,55.8,5.77,5.81,3.6,Ideal,I,VS1,6,4,0.006048789
2302,0.77,60.8,57,5.96,5.89,3.6,Ideal,H,SI2,5,7,0.006092937
2303,0.51,61.2,56,5.16,5.17,3.16,Ideal,G,VVS2,4,3,0.006049826
2303,0.55,61.6,55,5.26,5.29,3.25,Ideal,H,VVS1,5,2,0.006081881
2304,0.71,62.2,56,5.71,5.74,3.56,Ideal,F,SI2,3,7,0.006084997
2306,0.71,62.1,56,5.68,5.72,3.54,Ideal,I,VS1,6,4,0.006173205
2306,0.61,61.5,54,5.48,5.51,3.38,Ideal,F,VS2,3,5,0.005976969
2306,0.6,62.2,56,5.36,5.44,3.36,Ideal,E,VS1,2,4,0.006124185
2306,0.61,60.7,56,5.52,5.49,3.34,Ideal,F,VS1,3,4,0.006026594
2307,0.87,63,57,6.07,6.02,3.81,Ideal,H,SI2,5,7,0.006248979
2307,0.54,61.6,55,5.25,5.27,3.24,Ideal,D,VS2,1,5,0.006023915
2307,0.81,62,56,6,6.03,3.73,Ideal,J,SI1,7,6,0.006002161
2307,0.76,61.9,54,5.88,5.84,3.63,Ideal,J,VS1,7,4,0.006097008
2307,0.71,61.1,57,5.79,5.73,3.52,Ideal,G,SI1,4,6,0.006079705
2308,0.71,62.4,54,5.72,5.75,3.58,Ideal,I,VVS2,6,3,0.006029919
2308,0.71,61.5,57,5.74,5.78,3.54,Ideal,E,SI1,2,6,0.006045265
2308,0.71,62,56,5.72,5.77,3.56,Ideal,E,SI1,2,6,0.006042776
2308,0.72,61.8,55,5.77,5.75,3.56,Ideal,E,SI2,2,7,0.006095914
2308,0.64,62.2,58,5.49,5.51,3.42,Ideal,H,VVS1,5,2,0.006186285
2309,0.74,62.7,56,5.78,5.74,3.61,Ideal,G,SI1,4,6,0.006178525
2309,0.61,62.6,55,5.46,5.43,3.41,Ideal,G,VS1,4,4,0.00603369
2310,0.7,61.2,54,5.79,5.75,3.53,Ideal,D,SI1,1,6,0.005956305
2310,0.7,61.9,58,5.69,5.72,3.53,Ideal,G,SI1,4,6,0.006092774
2312,0.72,61.6,55,5.76,5.78,3.55,Ideal,I,VS2,6,5,0.006091915
2312,0.7,61.1,57,5.72,5.77,3.51,Ideal,G,SI1,4,6,0.006042534
2313,0.6,61.4,59,5.37,5.41,3.31,Ideal,G,VVS2,4,3,0.006239528
2313,0.71,61.9,55,5.7,5.74,3.54,Ideal,I,SI1,6,6,0.006130111
2313,0.71,62.7,55,5.66,5.7,3.56,Ideal,H,SI1,5,6,0.00618183
2313,0.71,61.1,57,5.71,5.75,3.5,Ideal,H,SI1,5,6,0.006178547
2313,0.71,62.1,57,5.68,5.73,3.54,Ideal,H,SI1,5,6,0.006162432
2313,0.63,62,56,5.5,5.47,3.4,Ideal,D,SI1,1,6,0.00615902
2313,0.81,63,57,5.94,5.9,3.73,Ideal,H,SI2,5,7,0.006196376
2315,0.71,62.1,59,5.73,5.7,3.55,Ideal,I,VS2,6,5,0.006123511
2317,0.71,62.3,56,5.73,5.7,3.56,Ideal,G,SI1,4,6,0.00610631
2317,0.51,62.4,55,5.08,5.12,3.18,Ideal,E,VVS1,2,2,0.006166083
2317,0.71,62.7,55,5.68,5.64,3.56,Ideal,H,SI2,5,7,0.006225596
2318,0.56,62.7,55,5.32,5.27,3.32,Ideal,F,VS2,3,5,0.006016275
2318,0.72,62,56,5.75,5.71,3.55,Ideal,G,SI1,4,6,0.006177321
2318,0.56,62,56,5.3,5.28,3.28,Ideal,G,VVS1,4,2,0.006101047
2318,0.56,61.9,56,5.32,5.28,3.28,Ideal,F,VVS2,3,3,0.006078111
2318,0.6,61.8,57,5.42,5.36,3.33,Ideal,F,VVS2,3,3,0.00620216
2318,0.56,60.3,56,5.39,5.35,3.24,Ideal,F,VVS2,3,3,0.005993775
2319,0.7,61.6,56,5.73,5.67,3.51,Ideal,F,SI1,3,6,0.006138373
2319,0.59,62,56,5.35,5.39,3.33,Ideal,D,VS1,1,4,0.006144198
2319,0.71,61.6,55,5.72,5.74,3.53,Ideal,I,SI1,6,6,0.006125982
2319,0.71,60.2,60,5.77,5.79,3.48,Ideal,I,SI1,6,6,0.006106955
2319,0.71,62.3,53,5.69,5.82,3.56,Ideal,I,SI1,6,6,0.006022449
2319,0.71,62,54,5.72,5.75,3.55,Ideal,I,SI1,6,6,0.006080876
