price,carat,length,width,depth,cut
1158,0.58,5.38,5.45,3.32,Ideal
1158,0.52,5.17,5.22,3.17,Ideal
1160,0.44,4.89,4.91,3.04,Ideal
1160,0.38,4.71,4.69,2.87,Ideal
1160,0.38,4.73,4.69,2.87,Ideal
1160,0.38,4.64,4.66,2.9,Ideal
1160,0.5,5.17,5.2,3.07,Ideal
1161,0.62,5.45,5.49,3.42,Ideal
1161,0.51,5.13,5.15,3.19,Ideal
1161,0.51,5.1,5.14,3.14,Ideal
1162,0.37,4.62,4.63,2.85,Ideal
1162,0.35,4.58,4.6,2.79,Ideal
1162,0.54,5.27,5.28,3.23,Ideal
1163,0.34,4.47,4.5,2.78,Ideal
1163,0.34,4.49,4.51,2.79,Ideal
1163,0.34,4.46,4.48,2.76,Ideal
1163,0.54,5.18,5.22,3.23,Ideal
1163,0.36,4.58,4.6,2.83,Ideal
1163,0.53,5.15,5.2,3.22,Ideal
1163,0.51,5.13,5.16,3.17,Ideal
1163,0.41,4.83,4.86,2.94,Ideal
1163,0.41,4.77,4.79,2.95,Ideal
1163,0.47,5,5.03,3.05,Ideal
1163,0.36,4.59,4.61,2.82,Ideal
1163,0.4,4.76,4.74,2.93,Ideal
1163,0.4,4.74,4.72,2.92,Ideal
1163,0.4,4.74,4.72,2.95,Ideal
1163,0.4,4.73,4.66,2.95,Ideal
1163,0.4,4.73,4.69,2.94,Ideal
1163,0.4,4.73,4.69,2.96,Ideal
1165,0.55,5.21,5.17,3.25,Ideal
1166,0.4,4.7,4.73,2.94,Ideal
1166,0.5,5.08,5.12,3.16,Ideal
1166,0.53,5.22,5.27,3.26,Ideal
1167,0.35,4.52,4.55,2.79,Ideal
1168,0.4,4.77,4.81,2.94,Ideal
1168,0.4,4.72,4.76,2.93,Ideal
1168,0.4,4.75,4.78,2.97,Ideal
1168,0.4,4.75,4.78,2.95,Ideal
1168,0.4,4.77,4.79,2.95,Ideal
1168,0.31,4.37,4.42,2.7,Ideal
1168,0.31,4.38,4.41,2.68,Ideal
1168,0.31,4.35,4.38,2.67,Ideal
1168,0.31,4.4,4.43,2.71,Ideal
1169,0.43,4.83,4.85,3.01,Ideal
1169,0.43,4.82,4.87,3,Ideal
1169,0.43,4.82,4.84,2.99,Ideal
1169,0.43,4.83,4.85,2.99,Ideal
1169,0.51,5.17,5.21,3.14,Ideal
1169,0.43,4.85,4.84,3.02,Ideal
1170,0.52,5.15,5.19,3.18,Ideal
1170,0.54,5.29,5.31,3.18,Ideal
1170,0.54,5.19,5.23,3.25,Ideal
1170,0.39,4.71,4.69,2.91,Ideal
1170,0.32,4.41,4.38,2.75,Ideal
1170,0.38,4.68,4.64,2.91,Ideal
1170,0.32,4.42,4.4,2.73,Ideal
1170,0.39,4.71,4.67,2.91,Ideal
1170,0.51,5.14,5.12,3.23,Ideal
1170,0.39,4.7,4.64,2.91,Ideal
1170,0.39,4.77,4.71,2.86,Ideal
1171,0.53,5.2,5.25,3.22,Ideal
1172,0.4,4.74,4.76,2.92,Ideal
1172,0.4,4.72,4.74,2.92,Ideal
1173,0.38,4.6,4.69,2.88,Ideal
1173,0.53,5.21,5.23,3.23,Ideal
1173,0.56,5.29,5.34,3.29,Ideal
1173,0.55,5.25,5.28,3.27,Ideal
1173,0.54,5.24,5.29,3.21,Ideal
1173,0.57,5.28,5.32,3.31,Ideal
1173,0.5,5.13,5.08,3.17,Ideal
1174,0.34,4.48,4.52,2.76,Ideal
1174,0.34,4.5,4.53,2.78,Ideal
1174,0.34,4.5,4.53,2.76,Ideal
1174,0.33,4.48,4.51,2.75,Ideal
1175,0.55,5.22,5.26,3.27,Ideal
1175,0.55,5.22,5.27,3.27,Ideal
1175,0.55,5.23,5.29,3.22,Ideal
1175,0.64,5.54,5.56,3.45,Ideal
1175,0.51,5.17,5.21,3.19,Ideal
1176,0.42,4.81,4.83,2.98,Ideal
1176,0.52,5.18,5.21,3.19,Ideal
1176,0.38,4.72,4.67,2.89,Ideal
1176,0.33,4.52,4.47,2.74,Ideal
1176,0.38,4.65,4.58,2.87,Ideal
1176,0.38,4.65,4.63,2.87,Ideal
1176,0.38,4.66,4.63,2.86,Ideal
1176,0.38,4.62,4.61,2.86,Ideal
1177,0.51,5.09,5.12,3.2,Ideal
1177,0.42,4.84,4.86,2.94,Ideal
1177,0.44,4.9,4.95,3.05,Ideal
1177,0.44,4.92,4.95,3.03,Ideal
1177,0.41,4.87,4.84,2.9,Ideal
1177,0.41,4.8,4.76,2.95,Ideal
1178,0.45,4.92,4.95,3.05,Ideal
1178,0.5,5.09,5.12,3.16,Ideal
1178,0.54,5.18,5.26,3.24,Ideal
1178,0.47,4.99,5.01,3.11,Ideal
1179,0.42,4.82,4.84,2.95,Ideal
1179,0.42,4.82,4.85,2.98,Ideal
1179,0.42,4.81,4.83,2.96,Ideal
1179,0.42,4.78,4.82,2.98,Ideal
1179,0.42,4.86,4.88,2.95,Ideal
1179,0.39,4.76,4.78,2.88,Ideal
1179,0.42,4.78,4.84,2.97,Ideal
499,0.3,4.28,4.31,2.68,Ideal
499,0.3,4.31,4.34,2.69,Ideal
499,0.3,4.29,4.32,2.67,Ideal
499,0.3,4.27,4.29,2.66,Ideal
499,0.3,4.3,4.34,2.64,Ideal
499,0.3,4.27,4.29,2.67,Ideal
499,0.3,4.32,4.35,2.67,Ideal
499,0.3,4.29,4.32,2.68,Ideal
499,0.3,4.29,4.31,2.68,Ideal
499,0.3,4.29,4.3,2.65,Ideal
499,0.3,4.31,4.36,2.69,Ideal
499,0.3,4.29,4.33,2.68,Ideal
499,0.32,4.44,4.33,2.73,Ideal
500,0.31,4.4,4.42,2.68,Ideal
500,0.27,4.16,4.19,2.6,Ideal
500,0.27,4.15,4.18,2.59,Ideal
1179,0.42,4.81,4.84,2.95,Ideal
1179,0.42,4.79,4.84,2.96,Ideal
1179,0.42,4.81,4.87,2.98,Ideal
1179,0.42,4.82,4.87,2.96,Ideal
1179,0.42,4.84,4.86,2.91,Ideal
1179,0.42,4.78,4.82,2.94,Ideal
1179,0.42,4.85,4.86,2.97,Ideal
1179,0.42,4.81,4.84,2.99,Ideal
1179,0.37,4.64,4.59,2.84,Ideal
1180,0.41,4.8,4.83,2.96,Ideal
1180,0.41,4.76,4.79,2.94,Ideal
1180,0.4,4.8,4.83,2.85,Ideal
1180,0.5,5.13,5.18,3.13,Ideal
1181,0.41,4.81,4.78,2.93,Ideal
1181,0.41,4.75,4.72,2.96,Ideal
1181,0.5,5.08,5.05,3.18,Ideal
1181,0.5,5.09,5.04,3.19,Ideal
1181,0.45,4.94,4.9,3.04,Ideal
1181,0.42,4.84,4.8,2.97,Ideal
1182,0.6,5.43,5.46,3.37,Ideal
1183,0.43,4.87,4.9,3.02,Ideal
1183,0.39,4.67,4.7,2.91,Ideal
1183,0.39,4.72,4.76,2.88,Ideal
1183,0.55,5.26,5.28,3.25,Ideal
1183,0.55,5.27,5.29,3.24,Ideal
1184,0.58,5.34,5.38,3.3,Ideal
1185,0.42,4.79,4.83,2.97,Ideal
1185,0.5,5.09,5.13,3.12,Ideal
1185,0.44,4.89,4.93,3.02,Ideal
1186,0.41,4.79,4.81,2.95,Ideal
1186,0.4,4.71,4.74,2.94,Ideal
1187,0.41,4.76,4.79,2.97,Ideal
1187,0.41,4.79,4.83,2.96,Ideal
1187,0.41,4.8,4.85,2.95,Ideal
1187,0.41,4.79,4.82,2.93,Ideal
1187,0.41,4.76,4.79,2.95,Ideal
1187,0.41,4.74,4.76,2.95,Ideal
1187,0.41,4.81,4.85,2.9,Ideal
1187,0.41,4.75,4.78,2.97,Ideal
1187,0.41,4.78,4.8,2.95,Ideal
1187,0.41,4.75,4.78,2.95,Ideal
1187,0.41,4.72,4.76,2.94,Ideal
1187,0.41,4.75,4.81,2.91,Ideal
1187,0.41,4.77,4.81,2.94,Ideal
1187,0.41,4.75,4.8,2.95,Ideal
1187,0.41,4.76,4.79,2.93,Ideal
1187,0.54,5.24,5.27,3.24,Ideal
1188,0.31,4.43,4.38,2.66,Ideal
1188,0.5,5.08,5.14,3.15,Ideal
1188,0.51,5.13,5.16,3.19,Ideal
1188,0.44,4.88,4.94,2.99,Ideal
1189,0.39,4.67,4.71,2.91,Ideal
1190,0.49,5.13,5.18,3.13,Ideal
1191,0.52,5.14,5.17,3.2,Ideal
1191,0.51,5.19,5.24,3.14,Ideal
1192,0.54,5.27,5.29,3.24,Ideal
1192,0.51,5.19,5.23,3.12,Ideal
1192,0.46,4.94,4.97,3.08,Ideal
1192,0.41,4.86,4.81,2.93,Ideal
1192,0.41,4.85,4.83,2.91,Ideal
1192,0.41,4.79,4.78,2.96,Ideal
1192,0.41,4.8,4.78,2.93,Ideal
1192,0.41,4.82,4.78,2.93,Ideal
1192,0.41,4.81,4.78,2.96,Ideal
1192,0.41,4.81,4.76,2.94,Ideal
1192,0.41,4.79,4.74,2.95,Ideal
1192,0.41,4.74,4.7,2.97,Ideal
1192,0.41,4.75,4.72,2.96,Ideal
1192,0.41,4.76,4.73,2.97,Ideal
1192,0.41,4.77,4.73,2.96,Ideal
1192,0.41,4.8,4.73,2.94,Ideal
1193,0.57,5.35,5.37,3.3,Ideal
1193,0.58,5.37,5.42,3.31,Ideal
1193,0.4,4.73,4.75,2.94,Ideal
1193,0.38,4.68,4.7,2.86,Ideal
1195,0.35,4.52,4.55,2.81,Ideal
1195,0.59,5.4,5.46,3.35,Ideal
1195,0.59,5.38,5.44,3.34,Ideal
1195,0.51,5.14,5.11,3.23,Ideal
1196,0.44,4.92,4.96,3.01,Ideal
1196,0.4,4.73,4.77,2.93,Ideal
1196,0.41,4.79,4.84,2.95,Ideal
1196,0.41,4.79,4.82,2.96,Ideal
1196,0.63,5.51,5.56,3.41,Ideal
1196,0.58,5.33,5.28,3.33,Ideal
1197,0.35,4.53,4.56,2.79,Ideal
1197,0.35,4.51,4.52,2.81,Ideal
1197,0.56,5.26,5.3,3.26,Ideal
1197,0.39,4.71,4.73,2.9,Ideal
1197,0.53,5.2,5.24,3.25,Ideal
1197,0.52,5.22,5.26,3.2,Ideal
1199,0.41,4.81,4.85,2.98,Ideal
1199,0.4,4.74,4.77,2.91,Ideal
1200,0.38,4.63,4.67,2.86,Ideal
1200,0.38,4.67,4.7,2.9,Ideal
1200,0.38,4.63,4.73,2.87,Ideal
1200,0.38,4.64,4.68,2.9,Ideal
1200,0.38,4.64,4.66,2.86,Ideal
1200,0.38,4.67,4.72,2.88,Ideal
1200,0.39,4.71,4.73,2.9,Ideal
1200,0.4,4.76,4.72,2.91,Ideal
1200,0.4,4.78,4.74,2.97,Ideal
1200,0.4,4.76,4.75,2.93,Ideal
1200,0.4,4.79,4.75,2.92,Ideal
1200,0.4,4.71,4.67,2.95,Ideal
1200,0.4,4.82,4.77,2.87,Ideal
1201,0.42,4.79,4.82,2.99,Ideal
1201,0.39,4.69,4.73,2.9,Ideal
1202,0.44,4.91,4.93,3.01,Ideal
1202,0.44,4.85,4.87,3.03,Ideal
1202,0.59,5.33,5.37,3.36,Ideal
1202,0.48,5.05,5.08,3.11,Ideal
1203,0.5,5.16,5.13,3.13,Ideal
1204,0.32,4.4,4.44,2.73,Ideal
1204,0.32,4.41,4.45,2.71,Ideal
1205,0.41,4.79,4.85,2.95,Ideal
1205,0.53,5.18,5.23,3.24,Ideal
1205,0.53,5.17,5.22,3.22,Ideal
1205,0.53,5.21,5.26,3.22,Ideal
1205,0.51,5.2,5.16,3.16,Ideal
1206,0.52,5.16,5.21,3.19,Ideal
1206,0.4,4.75,4.72,2.92,Ideal
1206,0.4,4.77,4.73,2.92,Ideal
1207,0.43,4.85,4.87,2.99,Ideal
1207,0.43,4.86,4.91,3,Ideal
1207,0.43,4.82,4.85,3,Ideal
1207,0.43,4.86,4.92,2.96,Ideal
1207,0.43,4.85,4.87,3.02,Ideal
1207,0.43,4.85,4.86,2.99,Ideal
1207,0.43,4.83,4.86,3.01,Ideal
1207,0.43,4.85,4.87,3.01,Ideal
1207,0.44,4.92,4.96,2.98,Ideal
1207,0.33,4.44,4.46,2.74,Ideal
1207,0.33,4.45,4.41,2.74,Ideal
1208,0.34,4.52,4.55,2.77,Ideal
1208,0.58,5.27,5.33,3.32,Ideal
1208,0.54,5.27,5.24,3.21,Ideal
500,0.3,4.27,4.3,2.67,Ideal
501,0.3,4.33,4.37,2.65,Ideal
501,0.34,4.49,4.51,2.79,Ideal
501,0.33,4.49,4.53,2.69,Ideal
502,0.31,4.33,4.37,2.7,Ideal
502,0.31,4.35,4.38,2.7,Ideal
502,0.31,4.31,4.34,2.7,Ideal
502,0.31,4.33,4.36,2.69,Ideal
502,0.31,4.39,4.46,2.7,Ideal
502,0.31,4.38,4.39,2.71,Ideal
503,0.28,4.19,4.22,2.62,Ideal
503,0.3,4.29,4.32,2.67,Ideal
503,0.31,4.35,4.38,2.7,Ideal
503,0.28,4.2,4.24,2.62,Ideal
503,0.3,4.31,4.34,2.63,Ideal
503,0.35,4.54,4.56,2.81,Ideal
1209,0.58,5.4,5.44,3.3,Ideal
1209,0.39,4.73,4.76,2.87,Ideal
1210,0.42,4.82,4.8,2.97,Ideal
1210,0.42,4.84,4.81,2.99,Ideal
1210,0.52,5.13,5.18,3.2,Ideal
1210,0.36,4.58,4.62,2.84,Ideal
1211,0.34,4.48,4.46,2.76,Ideal
1211,0.34,4.49,4.45,2.79,Ideal
1211,0.34,4.5,4.47,2.76,Ideal
1211,0.34,4.52,4.49,2.78,Ideal
1211,0.38,4.65,4.63,2.89,Ideal
1211,0.38,4.67,4.62,2.87,Ideal
1212,0.39,4.65,4.69,2.9,Ideal
1212,0.56,5.27,5.31,3.28,Ideal
1212,0.56,5.25,5.29,3.26,Ideal
1212,0.56,5.28,5.31,3.27,Ideal
1212,0.38,4.69,4.73,2.86,Ideal
1212,0.38,4.67,4.7,2.88,Ideal
1212,0.38,4.64,4.69,2.9,Ideal
1213,0.41,4.78,4.83,2.97,Ideal
1213,0.58,5.36,5.39,3.34,Ideal
1213,0.45,4.96,4.91,3.02,Ideal
1213,0.42,4.82,4.79,2.93,Ideal
1214,0.52,5.19,5.21,3.22,Ideal
1214,0.52,5.19,5.21,3.2,Ideal
1214,0.65,5.56,5.59,3.46,Ideal
1214,0.65,5.6,5.62,3.47,Ideal
1214,0.52,5.19,5.22,3.2,Ideal
1214,0.56,5.31,5.34,3.29,Ideal
1214,0.31,4.35,4.4,2.69,Ideal
1214,0.31,4.34,4.37,2.72,Ideal
1214,0.31,4.34,4.37,2.73,Ideal
1214,0.31,4.36,4.38,2.7,Ideal
1215,0.36,4.62,4.57,2.86,Ideal
1216,0.42,4.76,4.81,2.98,Ideal
1216,0.42,4.78,4.8,2.96,Ideal
1216,0.42,4.81,4.85,2.96,Ideal
1216,0.42,4.79,4.81,2.97,Ideal
1216,0.42,4.82,4.84,2.98,Ideal
1216,0.55,5.28,5.36,3.26,Ideal
1216,0.54,5.24,5.29,3.26,Ideal
1216,0.54,5.26,5.3,3.25,Ideal
1218,0.43,4.81,4.85,3.02,Ideal
1218,0.53,5.2,5.22,3.2,Ideal
1218,0.43,4.88,4.9,3.02,Ideal
1218,0.43,4.81,4.84,3.01,Ideal
1218,0.38,4.65,4.68,2.9,Ideal
1219,0.38,4.71,4.74,2.87,Ideal
1220,0.5,5.11,5.14,3.16,Ideal
1220,0.53,5.26,5.29,3.21,Ideal
1221,0.41,4.77,4.8,2.94,Ideal
1221,0.59,5.5,5.54,3.28,Ideal
1221,0.55,5.27,5.31,3.28,Ideal
1221,0.46,4.98,4.95,3.07,Ideal
1221,0.42,4.85,4.83,2.98,Ideal
1221,0.42,4.81,4.79,2.98,Ideal
1221,0.42,4.82,4.79,2.99,Ideal
1221,0.42,4.82,4.8,2.95,Ideal
1221,0.42,4.84,4.82,2.95,Ideal
1221,0.42,4.85,4.82,2.93,Ideal
1221,0.42,4.81,4.78,2.96,Ideal
1222,0.51,5.14,5.18,3.18,Ideal
1223,0.53,5.21,5.23,3.18,Ideal
1223,0.42,4.85,4.87,3,Ideal
1223,0.42,4.81,4.83,3,Ideal
1223,0.42,4.85,4.87,2.99,Ideal
1223,0.52,5.2,5.23,3.18,Ideal
1223,0.52,5.19,5.23,3.24,Ideal
1223,0.52,5.16,5.2,3.21,Ideal
1224,0.56,5.27,5.31,3.28,Ideal
1226,0.47,5.02,5.08,3.07,Ideal
1226,0.4,4.75,4.79,2.94,Ideal
1226,0.53,5.18,5.21,3.24,Ideal
1226,0.52,5.22,5.2,3.17,Ideal
1227,0.46,4.96,4.99,3.1,Ideal
1227,0.58,5.31,5.39,3.32,Ideal
1227,0.54,5.22,5.25,3.27,Ideal
1228,0.42,4.84,4.87,2.99,Ideal
1228,0.55,5.27,5.32,3.27,Ideal
1228,0.59,5.37,5.4,3.3,Ideal
1228,0.61,5.55,5.51,3.29,Ideal
1229,0.53,5.23,5.26,3.21,Ideal
1229,0.53,5.23,5.26,3.19,Ideal
1229,0.4,4.73,4.76,2.94,Ideal
1229,0.4,4.76,4.79,2.95,Ideal
1229,0.4,4.7,4.73,2.91,Ideal
1229,0.4,4.76,4.81,2.93,Ideal
1229,0.4,4.74,4.76,2.96,Ideal
1229,0.4,4.72,4.74,2.89,Ideal
1229,0.38,4.68,4.71,2.92,Ideal
1229,0.52,5.15,5.12,3.23,Ideal
1230,0.41,4.79,4.74,2.96,Ideal
1230,0.41,4.78,4.76,2.95,Ideal
1230,0.41,4.79,4.77,2.95,Ideal
1230,0.41,4.8,4.78,2.97,Ideal
1230,0.41,4.83,4.8,2.95,Ideal
1230,0.41,4.8,4.75,2.95,Ideal
1230,0.41,4.8,4.77,2.97,Ideal
1230,0.41,4.82,4.78,2.93,Ideal
1230,0.41,4.75,4.73,2.98,Ideal
1230,0.41,4.76,4.73,2.98,Ideal
1232,0.39,4.67,4.71,2.9,Ideal
1232,0.52,5.14,5.17,3.19,Ideal
1232,0.52,5.2,5.23,3.17,Ideal
1232,0.52,5.12,5.16,3.16,Ideal
1232,0.5,5.19,5.22,3.13,Ideal
1233,0.37,4.59,4.6,2.85,Ideal
1233,0.42,4.8,4.84,2.99,Ideal
1233,0.61,5.54,5.47,3.29,Ideal
1234,0.58,5.29,5.34,3.33,Ideal
1235,0.44,4.85,4.88,3.03,Ideal
1235,0.44,4.88,4.9,3.01,Ideal
1235,0.44,4.86,4.91,3.02,Ideal
1235,0.44,4.87,4.92,3,Ideal
1235,0.44,4.85,4.92,3.01,Ideal
1235,0.44,4.91,4.95,3.01,Ideal
1235,0.44,4.84,4.88,3.03,Ideal
1235,0.43,4.87,4.9,3,Ideal
1235,0.54,5.26,5.34,3.22,Ideal
1235,0.42,4.86,4.85,2.97,Ideal
1235,0.42,4.88,4.86,2.95,Ideal
1235,0.42,4.87,4.81,2.98,Ideal
1235,0.42,4.85,4.82,2.98,Ideal
1235,0.42,4.87,4.82,2.96,Ideal
1235,0.42,4.86,4.84,2.91,Ideal
1235,0.42,4.82,4.78,2.94,Ideal
1235,0.42,4.84,4.78,2.97,Ideal
1235,0.42,4.83,4.81,2.96,Ideal
1235,0.42,4.84,4.81,2.99,Ideal
1235,0.42,4.82,4.78,2.98,Ideal
1235,0.42,4.84,4.79,2.96,Ideal
1235,0.42,4.84,4.81,2.95,Ideal
1235,0.42,4.84,4.82,2.95,Ideal
1236,0.53,5.16,5.19,3.21,Ideal
1236,0.53,5.15,5.19,3.23,Ideal
1236,0.41,4.79,4.77,2.98,Ideal
1237,0.56,5.3,5.33,3.3,Ideal
1237,0.5,5.06,5.08,3.13,Ideal
1237,0.51,5.14,5.2,3.19,Ideal
1238,0.41,4.77,4.79,2.96,Ideal
1238,0.55,5.25,5.29,3.29,Ideal
1238,0.52,5.18,5.22,3.21,Ideal
1238,0.55,5.26,5.29,3.28,Ideal
1238,0.6,5.43,5.46,3.37,Ideal
389,0.3,4.27,4.29,2.66,Ideal
389,0.3,4.33,4.36,2.69,Ideal
391,0.24,3.99,4.03,2.45,Ideal
391,0.32,4.38,4.41,2.72,Ideal
391,0.32,4.43,4.45,2.71,Ideal
391,0.31,4.34,4.37,2.7,Ideal
393,0.27,4.13,4.15,2.55,Ideal
393,0.32,4.36,4.38,2.72,Ideal
504,0.24,4,4.03,2.47,Ideal
504,0.34,4.48,4.51,2.79,Ideal
504,0.24,4.02,4.05,2.44,Ideal
504,0.24,3.99,4.02,2.46,Ideal
504,0.29,4.28,4.32,2.65,Ideal
504,0.24,3.97,4,2.49,Ideal
504,0.24,4,4.04,2.5,Ideal
504,0.24,3.99,4.03,2.47,Ideal
504,0.32,4.4,4.37,2.76,Ideal
504,0.32,4.44,4.38,2.74,Ideal
504,0.32,4.38,4.36,2.72,Ideal
1238,0.4,4.7,4.68,2.94,Ideal
1238,0.4,4.77,4.74,2.94,Ideal
1238,0.4,4.78,4.74,2.94,Ideal
1238,0.4,4.79,4.74,2.93,Ideal
1238,0.4,4.77,4.73,2.93,Ideal
1238,0.4,4.76,4.74,2.95,Ideal
1238,0.4,4.78,4.71,2.95,Ideal
1238,0.4,4.76,4.74,2.93,Ideal
1238,0.4,4.73,4.7,2.93,Ideal
1239,0.58,5.32,5.35,3.31,Ideal
1239,0.5,5.07,5.14,3.19,Ideal
1239,0.5,5.06,5.1,3.17,Ideal
1239,0.5,5.1,5.13,3.15,Ideal
1239,0.54,5.23,5.25,3.26,Ideal
1239,0.4,4.69,4.73,2.97,Ideal
1239,0.4,4.75,4.79,2.95,Ideal
1239,0.31,4.43,4.38,2.66,Ideal
1240,0.4,4.74,4.77,2.95,Ideal
1240,0.4,4.76,4.79,2.93,Ideal
1240,0.46,4.95,4.98,3.1,Ideal
1240,0.4,4.74,4.78,2.91,Ideal
1240,0.4,4.73,4.78,2.95,Ideal
1240,0.54,5.25,5.28,3.21,Ideal
1240,0.33,4.49,4.53,2.74,Ideal
1240,0.33,4.47,4.49,2.74,Ideal
1240,0.33,4.47,4.5,2.75,Ideal
1240,0.33,4.47,4.49,2.74,Ideal
1240,0.5,5.07,5.03,3.15,Ideal
1240,0.5,5.07,5.04,3.16,Ideal
1240,0.54,5.26,5.19,3.25,Ideal
1240,0.54,5.28,5.24,3.21,Ideal
1240,0.54,5.26,5.22,3.2,Ideal
1240,0.5,5.14,5.09,3.14,Ideal
1240,0.55,5.3,5.23,3.27,Ideal
1240,0.5,5.09,5.05,3.17,Ideal
1243,0.53,5.15,5.18,3.22,Ideal
1243,0.56,5.3,5.33,3.26,Ideal
1243,0.53,5.2,5.24,3.22,Ideal
1243,0.56,5.29,5.32,3.3,Ideal
1243,0.34,4.51,4.49,2.79,Ideal
1243,0.34,4.48,4.46,2.76,Ideal
1243,0.34,4.5,4.47,2.78,Ideal
1243,0.41,4.8,4.78,2.95,Ideal
1243,0.41,4.79,4.76,2.95,Ideal
1243,0.41,4.74,4.71,2.97,Ideal
1243,0.41,4.76,4.74,2.95,Ideal
1243,0.41,4.85,4.81,2.9,Ideal
1243,0.41,4.79,4.76,2.97,Ideal
1243,0.41,4.81,4.77,2.94,Ideal
1243,0.41,4.82,4.79,2.93,Ideal
1243,0.41,4.83,4.79,2.96,Ideal
1243,0.41,4.85,4.8,2.95,Ideal
1243,0.41,4.77,4.72,2.98,Ideal
1243,0.41,4.78,4.75,2.95,Ideal
1243,0.41,4.78,4.75,2.97,Ideal
1243,0.41,4.8,4.75,2.95,Ideal
1243,0.41,4.81,4.75,2.91,Ideal
1243,0.41,4.79,4.76,2.93,Ideal
1243,0.41,4.76,4.72,2.94,Ideal
1243,0.5,5.06,5.03,3.17,Ideal
1244,0.5,5.05,5.09,3.17,Ideal
1244,0.57,5.34,5.36,3.32,Ideal
1245,0.43,4.84,4.87,3.02,Ideal
1245,0.43,4.84,4.87,3.01,Ideal
1245,0.42,4.78,4.8,3.01,Ideal
1245,0.38,4.66,4.67,2.89,Ideal
1245,0.38,4.62,4.66,2.9,Ideal
1245,0.44,4.89,4.92,3.01,Ideal
1245,0.52,5.17,5.21,3.2,Ideal
1245,0.53,5.24,5.28,3.21,Ideal
1246,0.54,5.27,5.33,3.2,Ideal
1246,0.54,5.25,5.3,3.2,Ideal
1246,0.54,5.25,5.28,3.19,Ideal
1246,0.49,5.12,5.09,3.12,Ideal
1247,0.35,4.55,4.52,2.79,Ideal
1247,0.57,5.32,5.3,3.3,Ideal
1247,0.54,5.27,5.24,3.22,Ideal
1248,0.59,5.42,5.45,3.35,Ideal
1248,0.55,5.3,5.33,3.27,Ideal
1248,0.39,4.7,4.74,2.95,Ideal
1250,0.5,5.19,5.14,3.13,Ideal
1250,0.4,4.7,4.72,2.94,Ideal
1250,0.6,5.44,5.48,3.37,Ideal
1250,0.52,5.16,5.19,3.19,Ideal
1250,0.54,5.22,5.18,3.23,Ideal
1250,0.43,4.85,4.83,3.01,Ideal
1250,0.43,4.85,4.83,2.99,Ideal
1250,0.43,4.84,4.82,2.99,Ideal
1250,0.43,4.87,4.82,3,Ideal
1250,0.6,5.58,5.52,3.28,Ideal
1250,0.5,5.15,5.12,3.13,Ideal
1250,0.5,5.11,5.06,3.17,Ideal
1251,0.31,4.39,4.42,2.69,Ideal
1251,0.42,4.8,4.82,2.98,Ideal
1251,0.46,4.93,4.89,3.05,Ideal
1252,0.46,4.98,5.01,3.07,Ideal
1252,0.4,4.76,4.8,2.93,Ideal
1253,0.56,5.35,5.4,3.24,Ideal
1253,0.44,4.96,4.92,3.01,Ideal
1254,0.51,5.13,5.19,3.17,Ideal
1254,0.35,4.56,4.53,2.79,Ideal
1254,0.35,4.52,4.51,2.81,Ideal
1255,0.58,5.34,5.37,3.33,Ideal
1255,0.53,5.17,5.23,3.22,Ideal
1255,0.53,5.16,5.19,3.2,Ideal
1255,0.53,5.18,5.2,3.22,Ideal
1255,0.44,4.87,4.91,3.02,Ideal
1255,0.61,5.43,5.37,3.42,Ideal
1256,0.55,5.29,5.32,3.24,Ideal
1257,0.33,4.5,4.53,2.73,Ideal
1257,0.64,5.54,5.6,3.41,Ideal
1257,0.4,4.76,4.79,2.92,Ideal
1257,0.4,4.72,4.76,2.91,Ideal
1257,0.38,4.7,4.67,2.9,Ideal
1257,0.38,4.67,4.63,2.86,Ideal
1257,0.38,4.68,4.64,2.9,Ideal
1257,0.38,4.66,4.64,2.86,Ideal
1257,0.38,4.73,4.63,2.87,Ideal
1258,0.57,5.35,5.4,3.31,Ideal
1258,0.59,5.44,5.46,3.3,Ideal
1259,0.54,5.25,5.29,3.24,Ideal
1259,0.54,5.27,5.31,3.23,Ideal
1259,0.5,5.03,5.07,3.15,Ideal
1259,0.41,4.77,4.82,2.99,Ideal
1259,0.41,4.78,4.83,2.96,Ideal
1259,0.41,4.76,4.79,2.98,Ideal
1259,0.41,4.78,4.81,2.96,Ideal
1259,0.41,4.79,4.81,2.96,Ideal
1260,0.44,4.86,4.9,3,Ideal
1260,0.54,5.2,5.26,3.24,Ideal
1260,0.54,5.23,5.28,3.23,Ideal
1260,0.55,5.34,5.29,3.28,Ideal
1261,0.43,4.89,4.93,2.96,Ideal
1261,0.4,4.74,4.8,2.95,Ideal
1261,0.47,5.01,4.98,3.08,Ideal
1262,0.53,5.16,5.13,3.24,Ideal
1263,0.4,4.72,4.75,2.96,Ideal
1263,0.4,4.72,4.75,2.92,Ideal
1263,0.4,4.73,4.76,2.91,Ideal
1263,0.4,4.75,4.78,2.92,Ideal
1263,0.4,4.74,4.76,2.94,Ideal
1263,0.4,4.71,4.74,2.93,Ideal
1263,0.4,4.77,4.79,2.9,Ideal
504,0.29,4.23,4.26,2.62,Ideal
1263,0.4,4.75,4.78,2.92,Ideal
1263,0.4,4.72,4.74,2.94,Ideal
1263,0.53,5.21,5.25,3.22,Ideal
1263,0.55,5.26,5.22,3.27,Ideal
