price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod
2039,0.57,61.3,56,5.35,5.36,3.28,Ideal,F,VS1,3,4
2039,0.57,61.7,55,5.35,5.39,3.31,Ideal,F,VS1,3,4
2039,0.54,61.4,57,5.21,5.24,3.21,Ideal,D,VS1,1,4
2040,0.56,62.1,58,5.27,5.33,3.3,Very Good,E,VVS2,2,3
2040,0.52,62.3,55,5.13,5.15,3.2,Very Good,G,VVS1,4,2
2040,0.71,62.2,57,5.66,5.6,3.5,Premium,F,SI2,3,7
2040,0.63,61.2,57,5.5,5.55,3.37,Ideal,H,VS1,5,4
2040,0.68,61.7,57,5.67,5.65,3.49,Premium,G,VS2,4,5
2040,0.59,62.8,54,5.41,5.34,3.38,Premium,G,VVS2,4,3
2041,0.54,61.8,56,5.25,5.23,3.24,Ideal,D,VS2,1,5
2041,0.51,62,55,5.11,5.14,3.17,Very Good,F,VVS2,3,3
2041,0.51,62,56,5.1,5.15,3.17,Very Good,F,VVS2,3,3
2041,0.5,61.9,59,5.07,5.11,3.15,Very Good,F,VVS2,3,3
2041,0.51,60.8,56,5.17,5.2,3.15,Very Good,F,VVS2,3,3
2041,0.62,59.8,58,5.55,5.59,3.33,Very Good,F,VS2,3,5
2041,0.54,62,56,5.26,5.23,3.25,Ideal,E,VS1,2,4
2041,0.54,61.3,56,5.25,5.27,3.23,Ideal,G,VVS1,4,2
2041,0.54,61.6,55,5.22,5.24,3.22,Ideal,G,VVS1,4,2
2041,0.54,61.9,54,5.23,5.25,3.24,Ideal,G,VVS1,4,2
2041,0.54,61.7,56,5.24,5.26,3.24,Ideal,G,VVS1,4,2
2041,0.61,61.8,56,5.43,5.48,3.37,Ideal,G,VS1,4,4
2041,0.58,62.2,55,5.38,5.42,3.36,Ideal,E,VS1,2,4
2041,0.58,61.5,61.9,5.3,5.34,3.27,Good,E,VS1,2,4
2041,0.63,62.8,57,5.49,5.46,3.44,Ideal,D,SI1,1,6
2041,0.54,62,56,5.25,5.17,3.23,Ideal,E,VS1,2,4
2041,0.54,61,56,5.35,5.24,3.23,Ideal,E,VS1,2,4
2041,0.54,60.3,58,5.32,5.26,3.19,Premium,E,VS1,2,4
2042,0.7,63.3,55,5.63,5.68,3.58,Very Good,J,VVS1,7,2
2042,0.7,62.5,60,5.64,5.68,3.54,Very Good,G,SI1,4,6
2042,0.7,61.8,58,5.66,5.73,3.52,Very Good,H,VS2,5,5
2042,0.7,59.1,59,5.77,5.83,3.43,Premium,G,SI1,4,6
2042,0.7,61.2,60,5.7,5.74,3.5,Premium,G,SI1,4,6
2042,0.7,60.6,57,5.73,5.79,3.49,Very Good,G,SI1,4,6
2042,0.7,61.9,56,5.68,5.73,3.53,Very Good,G,SI1,4,6
2042,0.74,63.2,58,5.75,5.71,3.62,Very Good,F,SI2,3,7
2042,0.55,62,55,5.25,5.27,3.26,Ideal,G,VVS1,4,2
2042,0.74,58.8,61,5.88,5.82,3.44,Premium,F,SI1,3,6
2042,0.74,61.4,57,5.83,5.79,3.57,Premium,E,SI1,2,6
2042,0.74,59.8,58,5.93,5.88,3.53,Premium,I,SI2,6,7
2043,0.53,63.1,60,5.12,5.08,3.22,Very Good,E,VVS2,2,3
2043,0.7,61.5,58,5.74,5.67,3.51,Premium,F,SI2,3,7
2043,0.57,61.1,57,5.33,5.37,3.27,Ideal,D,VS1,1,4
2043,0.57,61.6,55,5.33,5.39,3.3,Ideal,D,VS1,1,4
2043,0.72,59.1,58,5.88,5.83,3.46,Premium,D,SI2,1,7
2043,0.72,61.7,58,5.77,5.67,3.53,Premium,J,VS2,7,5
2044,0.7,63.3,58,5.61,5.63,3.56,Very Good,J,VS2,7,5
2045,0.53,62.3,56,5.24,5.2,3.25,Ideal,F,VVS2,3,3
2045,0.52,61.9,61,5.11,5.13,3.17,Very Good,G,VVS1,4,2
2045,0.52,59.2,58,5.28,5.31,3.14,Very Good,G,VVS1,4,2
2045,0.69,61,60,5.68,5.63,3.45,Premium,E,VS2,2,5
2045,0.71,65,58,5.57,5.53,3.61,Fair,G,SI1,4,6
2045,0.8,62.7,61,5.89,5.84,3.68,Premium,J,VS2,7,5
2046,0.58,62.4,55,5.33,5.34,3.33,Very Good,F,VS1,3,4
2046,0.53,61.7,55,5.18,5.22,3.21,Ideal,F,VS1,3,4
2046,0.58,61.8,57,5.33,5.35,3.3,Ideal,E,VS1,2,4
2046,0.98,59.6,60,6.61,6.48,3.89,Premium,H,I1,5,8
2047,0.71,61.5,59,5.71,5.74,3.52,Ideal,J,VS2,7,5
2047,0.7,61.6,57,5.73,5.69,3.52,Ideal,J,SI2,7,7
2047,0.57,61.7,60,5.32,5.28,3.27,Premium,D,VS2,1,5
2047,0.57,61.9,58,5.35,5.32,3.3,Premium,D,VS2,1,5
2048,0.72,64,56,5.65,5.73,3.65,Very Good,I,VS1,6,4
2048,0.7,57.7,60,5.85,5.9,3.39,Very Good,H,SI1,5,6
2048,0.7,63,55,5.59,5.64,3.54,Very Good,H,SI1,5,6
2048,0.7,62,60,5.65,5.7,3.52,Very Good,H,SI1,5,6
2048,0.7,63.3,58,5.61,5.64,3.56,Very Good,H,SI1,5,6
2048,0.7,62.9,56,5.64,5.68,3.56,Very Good,H,SI1,5,6
2048,0.79,57.6,59,6.13,6.06,3.51,Good,J,VS2,7,5
2048,0.61,61.9,56,5.41,5.45,3.36,Ideal,I,VVS1,6,2
537,0.36,62,56,4.56,4.6,2.84,Ideal,D,SI2,1,7
537,0.36,62,59,4.53,4.56,2.82,Very Good,G,SI1,4,6
537,0.34,61.3,60,4.47,4.53,2.76,Premium,H,VS2,5,5
537,0.34,59,59,4.55,4.61,2.7,Premium,H,VS2,5,5
537,0.36,61.8,60,4.53,4.57,2.81,Very Good,G,SI1,4,6
537,0.34,61.9,56,4.46,4.49,2.77,Very Good,H,VS2,5,5
537,0.34,62.2,56,4.48,4.53,2.8,Ideal,H,VS2,5,5
537,0.34,62.6,54,4.45,4.5,2.8,Ideal,H,VS2,5,5
537,0.34,61.5,54,4.5,4.54,2.78,Ideal,H,VS2,5,5
537,0.34,61.9,60,4.42,4.46,2.75,Very Good,H,VS2,5,5
537,0.36,62.7,55,4.54,4.59,2.86,Ideal,G,SI1,4,6
537,0.34,62.4,55,4.47,4.51,2.8,Ideal,I,VS1,6,4
537,0.36,61.2,63,4.56,4.59,2.8,Very Good,G,SI1,4,6
537,0.34,62.6,56,4.44,4.47,2.79,Ideal,I,VS1,6,4
537,0.34,63.3,56,4.39,4.45,2.8,Good,H,VS2,5,5
537,0.34,62.5,54,4.49,4.54,2.82,Ideal,H,VS2,5,5
537,0.36,61.5,60,4.54,4.6,2.81,Premium,D,SI2,1,7
537,0.36,60,58,4.58,4.62,2.76,Premium,D,SI2,1,7
537,0.36,62.3,57,4.52,4.57,2.83,Ideal,D,SI2,1,7
537,0.34,62.6,60,4.42,4.46,2.78,Premium,H,VS2,5,5
537,0.34,60.5,56,4.54,4.58,2.76,Ideal,H,VS2,5,5
537,0.34,61.4,57,4.48,4.55,2.77,Ideal,H,VS2,5,5
538,0.24,61.4,57,4.03,4.06,2.48,Very Good,F,VVS2,3,3
538,0.24,61.9,56,4,4.02,2.48,Very Good,F,VVS2,3,3
538,0.38,63.2,59,4.59,4.62,2.91,Very Good,J,SI1,7,6
538,0.23,61.4,57,3.96,3.99,2.44,Ideal,F,VVS2,3,3
538,0.36,62.3,53,4.57,4.61,2.86,Ideal,H,SI1,5,6
538,0.36,61.6,56,4.6,4.62,2.84,Ideal,H,SI1,5,6
538,0.36,61.7,54,4.56,4.62,2.83,Ideal,H,SI1,5,6
538,0.36,62.4,53,4.58,4.59,2.86,Ideal,H,SI1,5,6
2048,0.72,61,57,5.76,5.83,3.56,Ideal,I,VS1,6,4
2048,0.72,61.8,61,5.67,5.72,3.53,Good,I,VS1,6,4
2048,0.7,64.2,60,5.52,5.6,3.57,Good,H,SI1,5,6
2048,0.7,65.5,57,5.53,5.59,3.64,Fair,H,SI1,5,6
2048,0.7,65.2,58,5.49,5.55,3.6,Fair,H,SI1,5,6
2048,0.91,63.1,57,6.12,6.06,3.84,Very Good,J,I1,7,8
2049,0.71,62.3,61,5.65,5.61,3.51,Premium,H,SI1,5,6
2049,0.59,61.2,56,5.42,5.46,3.33,Ideal,I,VVS1,6,2
2049,0.71,65.1,55,5.69,5.65,3.69,Fair,H,SI1,5,6
2050,0.72,59.7,56,5.83,5.89,3.5,Very Good,G,SI2,4,7
2050,0.73,64.7,60,5.68,5.64,3.66,Fair,G,SI2,4,7
2050,0.67,61,57,5.68,5.63,3.45,Premium,G,VS2,4,5
2050,0.67,61,61,5.66,5.61,3.44,Premium,G,VS2,4,5
2051,0.74,61,60,5.8,5.75,3.52,Premium,I,SI2,6,7
2051,0.51,62.7,56,5.11,5.13,3.21,Very Good,F,VVS2,3,3
2051,0.53,60.4,56,5.29,5.24,3.18,Ideal,G,VVS2,4,3
2051,0.53,61.7,56,5.23,5.2,3.22,Ideal,G,VVS2,4,3
2051,0.53,61.4,57,5.26,5.19,3.21,Ideal,G,VVS2,4,3
2051,0.53,62.2,54,5.22,5.17,3.23,Ideal,G,VVS2,4,3
2051,0.7,64.7,58,5.59,5.54,3.6,Fair,H,SI1,5,6
2052,0.57,62.1,59,5.31,5.28,3.29,Premium,F,SI1,3,6
2052,0.71,62.3,58,5.68,5.72,3.55,Very Good,I,VS2,6,5
2052,0.62,62,56,5.46,5.48,3.39,Ideal,H,VVS2,5,3
2052,0.5,61.8,56,5.11,5.15,3.17,Very Good,F,VVS2,3,3
2052,0.5,62,55,5.1,5.12,3.17,Ideal,F,VVS2,3,3
2052,0.5,61.9,58,5.07,5.1,3.15,Premium,F,VVS2,3,3
2052,0.5,63,57,5.01,5.05,3.17,Very Good,F,VVS2,3,3
2052,0.5,61.6,56,5.08,5.11,3.14,Ideal,F,VVS2,3,3
2052,0.5,62.2,54,5.09,5.11,3.17,Ideal,F,VVS2,3,3
2052,0.5,62.3,58,5.06,5.11,3.17,Premium,F,VVS2,3,3
2052,0.71,62,56,5.7,5.75,3.55,Ideal,J,VS2,7,5
2052,0.5,58.5,62,5.23,5.27,3.07,Good,F,VVS2,3,3
2052,0.57,60.9,56,5.38,5.36,3.27,Ideal,H,VVS1,5,2
2052,0.57,62.6,56,5.33,5.27,3.32,Ideal,F,VS1,3,4
2052,0.57,61.9,56,5.39,5.3,3.31,Ideal,F,VS1,3,4
2052,0.76,59.9,59,5.94,5.92,3.55,Premium,J,VS2,7,5
2053,0.59,63.7,59,5.3,5.28,3.37,Good,J,IF,7,1
2053,0.56,61.9,57,5.27,5.3,3.27,Ideal,D,SI1,1,6
2053,0.61,60.8,56,5.51,5.47,3.34,Ideal,H,VS1,5,4
2054,0.51,60.8,56,5.18,5.21,3.16,Very Good,F,VVS2,3,3
2054,0.77,62.4,63,5.8,5.84,3.63,Very Good,I,VS2,6,5
2054,0.51,60.4,56,5.18,5.22,3.14,Ideal,F,VVS2,3,3
2054,0.73,62.8,55,5.69,5.72,3.58,Ideal,J,VS2,7,5
2054,0.55,61.4,57,5.26,5.29,3.24,Ideal,D,VS1,1,4
2054,0.7,61.9,58,5.67,5.7,3.52,Ideal,I,SI1,6,6
2054,0.62,61.7,54,5.53,5.49,3.4,Ideal,E,SI1,2,6
2055,0.71,63.3,58,5.65,5.69,3.59,Very Good,H,SI2,5,7
2055,0.52,61.5,56,5.16,5.21,3.19,Ideal,G,IF,4,1
2055,0.56,62.3,55,5.25,5.31,3.29,Ideal,G,VVS1,4,2
2055,0.66,59,62,5.66,5.72,3.35,Good,G,VS1,4,4
2055,0.71,64.8,58,5.6,5.57,3.62,Fair,G,SI2,4,7
2055,0.5,61.9,59,5.1,5.08,3.15,Premium,E,VS1,2,4
2056,0.51,62.1,55,5.14,5.16,3.2,Very Good,E,VVS2,2,3
2056,0.7,62.9,56,5.69,5.66,3.57,Ideal,G,SI2,4,7
2056,0.7,61.8,61,5.66,5.63,3.49,Premium,G,SI2,4,7
2056,0.71,63.4,54,5.6,5.67,3.57,Good,H,SI1,5,6
2056,0.51,61.6,57,5.19,5.14,3.18,Ideal,D,VS2,1,5
2056,0.7,62.4,56,5.71,5.66,3.55,Ideal,I,VS2,6,5
2056,0.72,57.9,58,5.98,5.91,3.44,Good,H,SI2,5,7
2056,0.51,62.3,58,5.1,5.08,3.17,Premium,F,VVS2,3,3
2056,0.7,58.1,60,5.81,5.79,3.37,Premium,G,SI2,4,7
2056,0.51,62.5,56,5.13,5.11,3.2,Ideal,D,VS2,1,5
2057,0.73,62.2,58,5.71,5.77,3.57,Very Good,G,SI2,4,7
2057,0.7,60.6,58,5.72,5.77,3.48,Very Good,G,SI2,4,7
2057,0.61,60.2,57,5.49,5.58,3.33,Very Good,I,IF,6,1
2057,0.59,61.9,56,5.38,5.42,3.34,Ideal,G,VS2,4,5
2057,0.56,62.6,55,5.25,5.29,3.3,Ideal,D,VS1,1,4
2057,0.69,58.7,64,5.73,5.79,3.38,Good,E,VS2,2,5
2058,0.7,60.7,57,5.72,5.75,3.48,Very Good,H,SI2,5,7
2058,0.7,62.6,56,5.65,5.69,3.55,Very Good,G,SI2,4,7
2058,0.7,59.4,62,5.77,5.82,3.44,Very Good,I,SI1,6,6
2058,0.72,61.9,57,5.74,5.79,3.57,Ideal,F,SI2,3,7
2058,0.72,61.7,58,5.73,5.78,3.55,Premium,F,SI2,3,7
2058,0.7,63.1,64,5.58,5.61,3.53,Good,F,SI1,3,6
2058,0.7,58.4,63,5.77,5.84,3.39,Very Good,F,SI1,3,6
2058,0.56,60.7,56,5.32,5.33,3.23,Ideal,G,VVS2,4,3
2058,0.7,61.8,57,5.71,5.68,3.52,Ideal,E,SI1,2,6
2058,0.74,59.9,64,5.82,5.86,3.5,Good,J,SI1,7,6
2058,1,62.7,59,6.39,6.33,3.98,Premium,H,I1,5,8
2059,0.73,59.9,57,5.87,5.82,3.5,Ideal,E,SI2,2,7
2059,0.57,60.2,60,5.44,5.36,3.25,Premium,G,VVS2,4,3
2059,0.53,61.4,55,5.21,5.24,3.21,Ideal,H,IF,5,1
2059,0.48,62,54,5,5.05,3.11,Ideal,F,IF,3,1
2059,0.7,64.3,63,5.58,5.55,3.58,Good,F,SI1,3,6
2060,0.64,60,59,5.59,5.65,3.37,Very Good,H,VVS2,5,3
2060,0.64,60.4,62,5.54,5.58,3.36,Very Good,G,VS1,4,4
2060,0.54,61.5,57,5.21,5.26,3.22,Ideal,G,VVS2,4,3
2060,0.71,62.3,60,5.67,5.7,3.54,Premium,F,SI2,3,7
2060,0.74,64.8,59,5.63,5.6,3.64,Fair,G,SI1,4,6
2060,0.51,61,61,5.17,5.13,3.14,Premium,E,VVS2,2,3
2060,0.57,61.1,57,5.34,5.36,3.27,Ideal,G,VS1,4,4
2061,0.71,62.4,58,5.67,5.7,3.55,Very Good,J,VS1,7,4
2061,0.7,62,56,5.71,5.74,3.55,Ideal,E,SI2,2,7
2061,0.6,62,57,5.41,5.42,3.36,Ideal,E,VS2,2,5
2061,0.6,62.8,57,5.37,5.39,3.38,Ideal,D,VS2,1,5
2061,0.6,62.2,55,5.41,5.45,3.38,Ideal,G,VS1,4,4
2061,0.57,60.8,54.8,5.36,5.4,3.27,Ideal,E,VS1,2,4
2061,0.56,61.8,55,5.32,5.36,3.3,Ideal,D,SI1,1,6
2061,0.53,59.6,58,5.36,5.32,3.18,Premium,E,VS2,2,5
2062,0.51,60,58,5.19,5.21,3.12,Very Good,E,VVS2,2,3
2062,0.71,63.3,57,5.59,5.69,3.57,Very Good,J,VS1,7,4
2062,0.7,62.2,59,5.62,5.64,3.5,Good,F,SI2,3,7
2062,0.72,63.7,54,5.71,5.68,3.63,Good,J,VS1,7,4
2062,0.62,62.2,55,5.51,5.45,3.41,Ideal,D,SI1,1,6
2063,0.51,63.8,58,5.06,5.09,3.24,Very Good,G,IF,4,1
2063,0.71,60.2,58,5.76,5.83,3.49,Very Good,I,SI1,6,6
2063,0.52,61.6,55,5.14,5.18,3.18,Ideal,G,VVS1,4,2
2063,0.51,59.6,59,5.2,5.24,3.11,Ideal,H,IF,5,1
2063,0.64,59.3,60.7,5.59,5.66,3.34,Good,F,VS2,3,5
2063,0.64,57,62.5,5.67,5.78,3.26,Fair,F,VS2,3,5
2064,0.52,62.1,58,5.12,5.16,3.19,Very Good,F,VVS2,3,3
2064,0.52,58.9,60,5.23,5.3,3.1,Very Good,F,VVS2,3,3
2064,0.55,60.8,56.9,5.27,5.31,3.22,Ideal,G,VVS2,4,3
2064,0.55,61.2,55.8,5.27,5.33,3.24,Ideal,G,VVS2,4,3
2064,0.55,62,53.8,5.25,5.28,3.27,Ideal,G,VVS2,4,3
2064,0.63,61.8,60,5.51,5.49,3.4,Premium,E,VS1,2,4
2064,0.52,62.5,57,5.15,5.19,3.23,Ideal,F,VVS2,3,3
2064,0.63,62.8,58,5.44,5.49,3.43,Ideal,I,VVS1,6,2
2064,0.98,59.6,60,6.43,6.3,3.79,Premium,I,I1,6,8
2064,0.98,62.5,60,6.31,6.25,3.93,Premium,I,I1,6,8
2065,0.52,60.7,55,5.19,5.29,3.18,Ideal,G,VVS1,4,2
2065,0.57,61.4,55,5.38,5.39,3.3,Ideal,F,VS1,3,4
2065,0.5,57.8,62,5.23,5.28,3.04,Good,D,VVS2,1,3
2065,0.6,58.1,63,5.53,5.63,3.24,Good,E,VS1,2,4
2065,0.62,61.4,59,5.5,5.47,3.37,Premium,F,VS2,3,5
2066,0.72,62.8,58,5.71,5.73,3.59,Very Good,J,VS1,7,4
2066,0.72,64,57,5.67,5.71,3.64,Very Good,J,VS1,7,4
2066,0.67,61.4,56,5.59,5.65,3.45,Very Good,I,IF,6,1
2066,0.56,61.6,55,5.32,5.35,3.28,Ideal,G,VVS2,4,3
2066,0.7,60.9,62,5.67,5.72,3.47,Very Good,H,SI1,5,6
2066,0.7,63.4,61,5.58,5.62,3.55,Good,H,SI1,5,6
2066,0.7,62.4,59,5.63,5.75,3.55,Very Good,H,SI1,5,6
2066,0.7,63.8,58,5.59,5.66,3.59,Good,H,SI1,5,6
2066,0.7,63.1,54,5.73,5.65,3.59,Very Good,E,SI2,2,7
2066,0.56,61.4,55,5.35,5.33,3.28,Ideal,D,VS2,1,5
2066,0.56,60.6,56,5.37,5.33,3.24,Ideal,D,VS2,1,5
2066,0.56,61.4,57,5.36,5.32,3.28,Ideal,D,VS2,1,5
2066,0.56,61.2,56,5.35,5.3,3.26,Ideal,D,VS2,1,5
2066,0.56,60.9,56,5.36,5.31,3.25,Ideal,D,VS2,1,5
2066,0.56,60.9,56,5.35,5.32,3.25,Ideal,D,VS2,1,5
2066,0.56,61,57,5.35,5.28,3.24,Ideal,D,VS2,1,5
2066,0.56,61.1,56,5.33,5.3,3.25,Ideal,D,VS2,1,5
2066,0.56,61.1,58,5.34,5.3,3.25,Premium,D,VS2,1,5
2066,0.56,62.8,57,5.29,5.25,3.31,Ideal,D,VS2,1,5
2066,0.56,61.9,57,5.3,5.26,3.27,Ideal,D,VS2,1,5
2066,0.56,61.6,56,5.31,5.27,3.26,Ideal,D,VS2,1,5
2066,0.56,61.5,57,5.33,5.28,3.26,Ideal,D,VS2,1,5
2066,0.56,62.2,56,5.28,5.24,3.27,Ideal,D,VS2,1,5
2066,0.56,62.1,57,5.28,5.25,3.27,Ideal,D,VS2,1,5
2066,0.51,61.6,57,5.16,5.13,3.17,Ideal,D,VS1,1,4
2066,0.56,61.1,57,5.37,5.33,3.27,Ideal,E,VS2,2,5
2066,1.05,64.1,58,6.46,6.32,4.09,Good,E,I1,2,8
2067,0.53,60.8,56,5.24,5.27,3.2,Ideal,D,VS2,1,5
2067,0.58,61.4,57,5.41,5.34,3.3,Ideal,D,VS1,1,4
2068,0.5,62.1,58,5.07,5.1,3.16,Very Good,D,VS1,1,4
2068,0.59,60.8,57,5.37,5.42,3.28,Very Good,E,VS2,2,5
2068,0.72,61.9,57,5.73,5.77,3.56,Ideal,G,SI2,4,7
2068,0.72,63.3,59,5.62,5.66,3.57,Good,I,VS2,6,5
2068,0.96,64.5,60,6.16,6.11,3.96,Fair,G,I1,4,8
2068,0.57,61.4,57,5.37,5.32,3.28,Ideal,E,VS1,2,4
2069,0.6,61.2,57,5.43,5.45,3.33,Ideal,E,SI1,2,6
2069,0.74,66,56,5.6,5.67,3.72,Fair,E,SI1,2,6
2069,0.57,61.9,60,5.35,5.31,3.3,Premium,E,VS2,2,5
2070,0.7,62.3,58,5.65,5.71,3.54,Very Good,F,SI2,3,7
2070,0.59,62.2,56,5.4,5.37,3.35,Ideal,G,VVS2,4,3
2070,0.5,62.7,57,5.1,5.07,3.19,Ideal,G,VVS1,4,2
2070,0.5,63.3,56,5.1,5.07,3.22,Very Good,G,VVS1,4,2
2070,0.5,61,60,5.12,5.08,3.11,Premium,G,VVS1,4,2
2070,0.5,62.2,56,5.12,5.1,3.18,Ideal,G,VVS1,4,2
2070,0.5,62.3,59,5.04,5.01,3.13,Premium,G,VVS1,4,2
2070,0.69,57.8,66,5.9,5.84,3.39,Fair,G,VS1,4,4
2070,0.69,63.3,57,5.64,5.57,3.55,Very Good,I,VS2,6,5
2070,0.75,61.1,57,5.88,5.84,3.58,Premium,I,SI2,6,7
2070,0.75,58.8,60,5.99,5.89,3.49,Premium,G,SI2,4,7
2071,0.58,59.9,58,5.49,5.37,3.25,Premium,G,VS1,4,4
2072,0.71,64.2,56,5.6,5.65,3.61,Very Good,G,SI1,4,6
2072,0.71,63.6,60,5.64,5.61,3.58,Good,F,SI2,3,7
2072,0.71,62.6,59,5.64,5.6,3.52,Premium,F,SI2,3,7
2073,0.62,62.3,56,5.43,5.46,3.39,Ideal,F,VS1,3,4
2074,0.72,63.3,57,5.73,5.67,3.61,Very Good,I,SI1,6,6
2074,0.7,60.7,58,5.7,5.73,3.47,Very Good,G,SI1,4,6
2074,0.7,62.2,56,5.69,5.75,3.56,Very Good,H,VS2,5,5
2074,0.7,62.2,58,5.69,5.72,3.55,Premium,H,VS2,5,5
2074,0.7,63.5,61,5.61,5.64,3.57,Good,G,SI1,4,6
2074,0.7,61.2,57,5.71,5.79,3.52,Ideal,G,SI1,4,6
2074,0.8,61.4,57,5.99,5.93,3.66,Premium,J,SI2,7,7
2074,0.68,58.1,60,5.8,5.91,3.4,Good,F,SI1,3,6
2074,0.72,64,59,5.63,5.59,3.59,Good,G,SI1,4,6
2074,0.64,62.3,58,5.53,5.49,3.43,Premium,D,SI1,1,6
2074,0.78,59.7,59,6.03,5.97,3.58,Premium,H,SI2,5,7
2074,0.64,62.5,56,5.55,5.53,3.46,Ideal,F,VS2,3,5
2074,0.72,62,56,5.75,5.73,3.56,Premium,I,VVS2,6,3
2074,0.72,61.6,57,5.75,5.68,3.52,Ideal,F,SI2,3,7
2075,0.82,61.1,57,6.05,6.09,3.71,Ideal,I,SI2,6,7
2075,0.56,61.7,57,5.3,5.32,3.27,Ideal,E,VS1,2,4
2075,0.7,62.6,58,5.64,5.6,3.52,Premium,F,SI2,3,7
2075,0.51,62.8,57,5.1,5.07,3.2,Ideal,E,VS1,2,4
2075,0.61,59.6,61,5.58,5.5,3.3,Premium,F,VS2,3,5
2075,0.7,65.3,55,5.6,5.49,3.62,Fair,F,SI2,3,7
2075,0.51,61.8,55,5.15,31.8,5.12,Ideal,E,VS1,2,4
2076,0.71,62.4,58,5.67,5.7,3.55,Very Good,H,SI1,5,6
2076,0.71,61.4,58,5.72,5.78,3.53,Very Good,H,SI1,5,6
2076,0.71,61.2,56,5.69,5.72,3.49,Very Good,H,SI1,5,6
2076,0.61,61.9,60,5.39,5.41,3.34,Good,F,VS1,3,4
2077,0.7,60,60,5.76,5.8,3.47,Very Good,H,SI2,5,7
2077,0.55,61.2,56,5.27,5.3,3.24,Ideal,G,VVS1,4,2
2077,0.55,60,56,5.35,5.39,3.21,Ideal,G,VVS1,4,2
2078,0.58,62,57,5.33,5.34,3.31,Very Good,G,VVS2,4,3
2078,0.59,61.7,56,5.39,5.41,3.33,Ideal,D,VS2,1,5
2079,0.52,61.5,57,5.18,5.22,3.19,Very Good,F,VVS2,3,3
2079,0.72,62.5,56,5.68,5.71,3.56,Very Good,G,SI2,4,7
2079,0.6,61.2,56,5.44,5.45,3.33,Ideal,E,VS2,2,5
2079,0.55,61.9,55,5.3,5.24,3.25,Ideal,E,VS1,2,4
2079,0.7,62.1,57,5.66,5.71,3.53,Ideal,I,SI2,6,7
2079,0.72,62.1,54,5.77,5.82,3.6,Ideal,G,SI2,4,7
2079,0.72,62.5,57,5.71,5.75,3.58,Ideal,G,SI2,4,7
2079,0.66,62.7,55,5.56,5.61,3.5,Ideal,D,SI1,1,6
2079,0.52,57.2,64,5.27,5.36,3.04,Fair,E,VVS2,2,3
2079,0.55,62.2,55,5.26,5.22,3.26,Ideal,E,VS1,2,4
2079,0.55,61.7,55,5.29,5.27,3.26,Ideal,E,VS1,2,4
2079,0.55,61.1,55,5.33,5.3,3.25,Ideal,E,VS1,2,4
2079,0.7,59.8,64,5.75,5.69,3.42,Good,E,SI1,2,6
2079,0.55,58.5,58,5.42,5.39,3.16,Ideal,D,VS2,1,5
2079,0.55,61.2,56,5.33,5.28,3.25,Ideal,F,VS1,3,4
2080,0.67,60.4,61,5.61,5.64,3.4,Very Good,G,VS2,4,5
2080,0.54,62.2,56,5.19,5.22,3.24,Ideal,G,VVS1,4,2
2080,0.54,62.2,56,5.18,5.23,3.24,Ideal,G,VVS1,4,2
2080,1.06,60.7,63,6.59,6.56,3.99,Very Good,G,I1,4,8
2081,0.71,61.3,58,5.73,5.75,3.52,Very Good,G,SI2,4,7
2081,0.5,61.1,55,5.15,5.13,3.14,Premium,F,VVS1,3,2
2081,0.5,64,55,5.08,5.05,3.24,Good,G,IF,4,1
2081,0.68,61.6,59,5.65,5.64,3.48,Premium,G,VS2,4,5
2081,0.56,61.6,56,5.32,5.29,3.27,Ideal,G,VVS2,4,3
2082,0.61,62.7,57,5.36,5.43,3.38,Very Good,G,VS1,4,4
2082,0.58,62.9,54,5.31,5.34,3.35,Very Good,E,VS1,2,4
2082,0.58,61.8,55,5.35,5.39,3.32,Very Good,E,VS1,2,4
2082,0.51,62.2,57,5.12,5.14,3.19,Ideal,F,VVS2,3,3
2083,0.5,61.7,61,5.09,5.12,3.15,Very Good,E,VVS2,2,3
2083,0.75,62.4,56,5.78,5.82,3.62,Very Good,J,SI1,7,6
2083,0.7,63.8,60,5.59,5.51,3.54,Good,H,VS2,5,5
2083,0.51,62.2,57,5.12,5.17,3.2,Ideal,F,VVS2,3,3
2083,0.54,61.1,55,5.26,5.32,3.23,Ideal,F,VS1,3,4
2083,0.7,59.9,59,5.75,5.8,3.46,Ideal,I,SI1,6,6
2083,0.7,60.8,59,5.74,5.78,3.5,Ideal,I,SI1,6,6
2083,0.7,62.1,58,5.68,5.72,3.54,Ideal,I,SI1,6,6
2083,0.62,60,64,5.69,5.48,3.36,Fair,F,VS1,3,4
2083,0.82,62.2,58,5.98,5.94,3.71,Premium,J,SI1,7,6
2084,0.51,59.3,57,5.25,5.31,3.13,Very Good,G,IF,4,1
2084,0.64,61.1,55,5.58,5.61,3.43,Ideal,H,VVS1,5,2
2084,0.58,62.2,62,5.37,5.44,3.36,Good,F,VS1,3,4
2085,0.65,62.9,58,5.51,5.53,3.47,Very Good,I,VVS1,6,2
2085,0.6,62.9,59,5.34,5.38,3.37,Very Good,E,VS2,2,5
2085,0.51,61.6,55,5.16,5.19,3.19,Ideal,E,VS2,2,5
2085,0.71,62.3,55,5.7,5.73,3.56,Ideal,J,VS1,7,4
2085,0.51,61.7,55,5.14,5.17,3.18,Ideal,F,VS1,3,4
